Geneid	"RNA STAR on data 17, data 15, and data 56: mapped.bam"	Public Name
WBGene00165507	0	21ur-13094
WBGene00165508	0	21ur-10220
WBGene00165509	0	21ur-10108
WBGene00165510	0	21ur-8047
WBGene00165511	0	21ur-15613
WBGene00165512	0	21ur-13930
WBGene00165513	0	21ur-6535
WBGene00165514	0	21ur-13843
WBGene00165515	0	21ur-11062
WBGene00165516	0	21ur-9888
WBGene00165517	1	21ur-9748
WBGene00165518	0	21ur-8050
WBGene00165519	0	21ur-12328
WBGene00165520	0	21ur-6820
WBGene00165521	0	21ur-11110
WBGene00165522	0	21ur-12931
WBGene00165523	0	21ur-7686
WBGene00165524	0	21ur-5475
WBGene00165525	0	21ur-8772
WBGene00165526	0	21ur-10960
WBGene00165527	0	21ur-8169
WBGene00165528	0	21ur-10993
WBGene00165529	0	21ur-10336
WBGene00165530	0	21ur-15376
WBGene00165531	0	21ur-7156
WBGene00165532	0	21ur-12754
WBGene00165533	0	21ur-8477
WBGene00165534	0	21ur-9814
WBGene00165535	0	21ur-7933
WBGene00165536	0	21ur-12864
WBGene00165537	0	21ur-11575
WBGene00165538	0	21ur-15382
WBGene00165539	0	21ur-14243
WBGene00165540	0	21ur-8098
WBGene00165541	0	21ur-15354
WBGene00165542	0	21ur-7094
WBGene00165543	0	21ur-14612
WBGene00165544	0	21ur-6716
WBGene00165545	0	21ur-6087
WBGene00165546	0	21ur-8852
WBGene00165547	0	21ur-9177
WBGene00165548	0	21ur-6309
WBGene00165549	0	21ur-10033
WBGene00165550	0	21ur-6243
WBGene00165551	0	21ur-8577
WBGene00165552	0	21ur-8773
WBGene00165553	0	21ur-13788
WBGene00165554	0	21ur-10353
WBGene00165555	0	21ur-7957
WBGene00165556	0	21ur-13760
WBGene00165557	0	21ur-10667
WBGene00165558	2	21ur-12468
WBGene00165559	0	21ur-5728
WBGene00165560	0	21ur-12685
WBGene00165561	0	21ur-7341
WBGene00165562	0	21ur-11075
WBGene00165563	0	21ur-9741
WBGene00165564	0	21ur-15688
WBGene00165565	0	21ur-13202
WBGene00165566	0	21ur-6171
WBGene00165567	0	21ur-14839
WBGene00165568	0	21ur-12522
WBGene00165569	0	21ur-10815
WBGene00165570	0	21ur-12080
WBGene00165571	0	21ur-10200
WBGene00165572	0	21ur-11768
WBGene00165573	0	21ur-8029
WBGene00165574	0	21ur-11844
WBGene00165575	0	21ur-7394
WBGene00165576	0	21ur-14683
WBGene00165577	0	21ur-13691
WBGene00165578	0	21ur-9849
WBGene00165579	0	21ur-8273
WBGene00165580	0	21ur-7045
WBGene00165581	0	21ur-8352
WBGene00165582	0	21ur-8080
WBGene00165583	0	21ur-11820
WBGene00165584	0	21ur-11937
WBGene00165585	0	21ur-8443
WBGene00165586	0	21ur-15526
WBGene00165587	0	21ur-11246
WBGene00165588	0	21ur-6972
WBGene00165589	0	21ur-11746
WBGene00165590	0	21ur-11989
WBGene00165591	0	21ur-10584
WBGene00165592	0	21ur-13527
WBGene00165593	0	21ur-9243
WBGene00165594	0	21ur-8054
WBGene00165595	0	21ur-8934
WBGene00165596	0	21ur-14818
WBGene00165597	0	21ur-10055
WBGene00165598	0	21ur-14548
WBGene00165599	0	21ur-9367
WBGene00165600	0	21ur-10120
WBGene00165601	0	21ur-14793
WBGene00165602	0	21ur-13185
WBGene00165603	0	21ur-6947
WBGene00165604	0	21ur-14174
WBGene00165605	0	21ur-8302
WBGene00165606	0	21ur-14605
WBGene00165607	0	21ur-10935
WBGene00165608	0	21ur-15584
WBGene00165609	0	21ur-9489
WBGene00165610	0	21ur-6080
WBGene00165611	0	21ur-15473
WBGene00165612	0	21ur-8613
WBGene00165613	0	21ur-14173
WBGene00165614	0	21ur-12704
WBGene00165615	0	21ur-14142
WBGene00165616	0	21ur-12046
WBGene00165617	0	21ur-10701
WBGene00165618	1	21ur-8639
WBGene00165619	0	21ur-11569
WBGene00165620	0	21ur-12244
WBGene00165621	0	21ur-11224
WBGene00165622	0	21ur-14192
WBGene00165623	0	21ur-9632
WBGene00165624	0	21ur-8591
WBGene00165625	0	21ur-15303
WBGene00165626	0	21ur-13402
WBGene00165627	0	21ur-13519
WBGene00165628	0	21ur-15568
WBGene00165629	0	21ur-9871
WBGene00165630	0	21ur-6417
WBGene00165631	0	21ur-8869
WBGene00165632	0	21ur-8032
WBGene00165633	0	21ur-13615
WBGene00165634	0	21ur-10989
WBGene00165635	0	21ur-10626
WBGene00165636	0	21ur-9004
WBGene00165637	0	21ur-8223
WBGene00165638	0	21ur-7697
WBGene00165639	0	21ur-13826
WBGene00165640	0	21ur-6474
WBGene00165641	0	21ur-15014
WBGene00165642	0	21ur-11037
WBGene00165643	0	21ur-8347
WBGene00165644	0	21ur-10081
WBGene00165645	0	21ur-13712
WBGene00165646	0	21ur-9702
WBGene00165647	0	21ur-14517
WBGene00165648	0	21ur-8020
WBGene00165649	0	21ur-13576
WBGene00165650	0	21ur-8840
WBGene00165651	0	21ur-5733
WBGene00165652	0	21ur-6899
WBGene00165653	0	21ur-10687
WBGene00165654	0	21ur-8764
WBGene00165655	0	21ur-7998
WBGene00165656	0	21ur-7618
WBGene00165657	0	21ur-11175
WBGene00165658	0	21ur-14840
WBGene00165659	0	21ur-9270
WBGene00165660	0	21ur-11316
WBGene00165661	0	21ur-13474
WBGene00165662	0	21ur-12661
WBGene00165663	0	21ur-11014
WBGene00165664	0	21ur-8570
WBGene00165665	0	21ur-13707
WBGene00165666	0	21ur-6281
WBGene00165667	0	21ur-13454
WBGene00165668	0	21ur-13136
WBGene00165669	0	21ur-9132
WBGene00165670	0	21ur-9182
WBGene00165671	3	21ur-14520
WBGene00165672	0	21ur-9679
WBGene00165673	0	21ur-13900
WBGene00165674	0	21ur-13868
WBGene00165675	0	21ur-15199
WBGene00165676	0	21ur-13266
WBGene00165677	0	21ur-11291
WBGene00165678	0	21ur-14266
WBGene00165679	0	21ur-9408
WBGene00165680	0	21ur-10782
WBGene00165681	0	21ur-8914
WBGene00165682	0	21ur-11901
WBGene00165683	0	21ur-6056
WBGene00165684	0	21ur-14676
WBGene00165685	0	21ur-9479
WBGene00165686	0	21ur-6156
WBGene00165687	0	21ur-13121
WBGene00165688	0	21ur-12964
WBGene00165689	0	21ur-10868
WBGene00165690	0	21ur-8056
WBGene00165691	0	21ur-15466
WBGene00165692	0	21ur-12894
WBGene00165693	0	21ur-12524
WBGene00165694	0	21ur-12392
WBGene00165695	0	21ur-6980
WBGene00165696	0	21ur-6301
WBGene00165697	0	21ur-13643
WBGene00165698	0	21ur-9721
WBGene00165699	0	21ur-13495
WBGene00165700	0	21ur-10275
WBGene00165701	0	21ur-8755
WBGene00165702	0	21ur-14869
WBGene00165703	0	21ur-10561
WBGene00165704	0	21ur-9652
WBGene00165705	0	21ur-7351
WBGene00165706	0	21ur-8695
WBGene00165707	0	21ur-8066
WBGene00165708	0	21ur-15056
WBGene00165709	0	21ur-10789
WBGene00165710	0	21ur-10931
WBGene00165711	0	21ur-10009
WBGene00165712	0	21ur-14103
WBGene00165713	0	21ur-6026
WBGene00165714	0	21ur-15364
WBGene00165715	0	21ur-10813
WBGene00165716	0	21ur-8309
WBGene00165717	0	21ur-14486
WBGene00165718	0	21ur-9329
WBGene00165719	0	21ur-6241
WBGene00165720	0	21ur-8932
WBGene00165721	0	21ur-7126
WBGene00165722	0	21ur-7439
WBGene00165723	0	21ur-11736
WBGene00165724	0	21ur-9394
WBGene00165725	0	21ur-13062
WBGene00165726	0	21ur-8027
WBGene00165727	0	21ur-7572
WBGene00165728	0	21ur-5581
WBGene00165729	0	21ur-9490
WBGene00165730	2	21ur-8787
WBGene00165731	0	21ur-14253
WBGene00165732	0	21ur-11759
WBGene00165733	0	21ur-9436
WBGene00165734	0	21ur-9336
WBGene00165735	0	21ur-6285
WBGene00165736	0	21ur-12182
WBGene00165737	0	21ur-12421
WBGene00165738	0	21ur-7199
WBGene00165739	0	21ur-5915
WBGene00165740	0	21ur-15294
WBGene00165741	0	21ur-14328
WBGene00165742	0	21ur-9764
WBGene00165743	0	21ur-6102
WBGene00165744	0	21ur-11349
WBGene00165745	0	21ur-6650
WBGene00165746	0	21ur-14283
WBGene00165747	0	21ur-11774
WBGene00165748	0	21ur-10380
WBGene00165749	1	21ur-8569
WBGene00165750	0	21ur-15543
WBGene00165751	0	21ur-6031
WBGene00165752	0	21ur-11026
WBGene00165753	0	21ur-10523
WBGene00165754	0	21ur-10844
WBGene00165755	0	21ur-8688
WBGene00165756	0	21ur-15514
WBGene00165757	0	21ur-11592
WBGene00165758	0	21ur-12025
WBGene00165759	0	21ur-6341
WBGene00165760	0	21ur-14077
WBGene00165761	0	21ur-14722
WBGene00165762	0	21ur-12642
WBGene00165763	0	21ur-9105
WBGene00165764	0	21ur-7799
WBGene00165765	0	21ur-9298
WBGene00165766	0	21ur-13408
WBGene00165767	0	21ur-6352
WBGene00165768	0	21ur-7173
WBGene00165769	0	21ur-7311
WBGene00165770	0	21ur-9033
WBGene00165771	0	21ur-11255
WBGene00165772	0	21ur-8243
WBGene00165773	0	21ur-8942
WBGene00165774	0	21ur-6640
WBGene00165775	0	21ur-6111
WBGene00165776	0	21ur-11536
WBGene00165777	0	21ur-9240
WBGene00165778	0	21ur-12702
WBGene00165779	0	21ur-8768
WBGene00165780	0	21ur-9976
WBGene00165781	0	21ur-10825
WBGene00165782	0	21ur-12242
WBGene00165783	0	21ur-12037
WBGene00165784	0	21ur-7700
WBGene00165785	0	21ur-14711
WBGene00165786	0	21ur-9906
WBGene00165787	0	21ur-11244
WBGene00165788	0	21ur-9411
WBGene00165789	0	21ur-13128
WBGene00165790	0	21ur-7329
WBGene00165791	0	21ur-13369
WBGene00165792	0	21ur-15184
WBGene00165793	0	21ur-11285
WBGene00165794	0	21ur-9460
WBGene00165795	0	21ur-5546
WBGene00165796	0	21ur-9301
WBGene00165797	0	21ur-11260
WBGene00165798	0	21ur-8560
WBGene00165799	0	21ur-7584
WBGene00165800	0	21ur-5787
WBGene00165801	0	21ur-8076
WBGene00165802	0	21ur-9919
WBGene00165803	0	21ur-9264
WBGene00165804	0	21ur-10000
WBGene00165805	0	21ur-9066
WBGene00165806	0	21ur-10287
WBGene00165807	0	21ur-10322
WBGene00165808	0	21ur-10264
WBGene00165809	0	21ur-6122
WBGene00165810	0	21ur-11805
WBGene00165811	0	21ur-10011
WBGene00165812	0	21ur-14911
WBGene00165813	0	21ur-11121
WBGene00165814	0	21ur-8602
WBGene00165815	0	21ur-8867
WBGene00165816	0	21ur-14228
WBGene00165817	0	21ur-15643
WBGene00165818	0	21ur-11542
WBGene00165819	0	21ur-10101
WBGene00165820	0	21ur-15595
WBGene00165821	0	21ur-9537
WBGene00165822	0	21ur-12023
WBGene00165823	0	21ur-8890
WBGene00165824	0	21ur-11279
WBGene00165825	0	21ur-7013
WBGene00165826	0	21ur-15384
WBGene00165827	0	21ur-11441
WBGene00165828	0	21ur-7579
WBGene00165829	0	21ur-6728
WBGene00165830	0	21ur-10649
WBGene00165831	0	21ur-6825
WBGene00165832	0	21ur-7591
WBGene00165833	0	21ur-6359
WBGene00165834	0	21ur-10612
WBGene00165835	0	21ur-8004
WBGene00165836	0	21ur-13253
WBGene00165837	0	21ur-10903
WBGene00165838	0	21ur-5865
WBGene00165839	0	21ur-13273
WBGene00165840	0	21ur-13967
WBGene00165841	0	21ur-13661
WBGene00165842	0	21ur-5470
WBGene00165843	0	21ur-6989
WBGene00165844	0	21ur-12290
WBGene00165845	0	21ur-10627
WBGene00165846	0	21ur-8956
WBGene00165847	0	21ur-13057
WBGene00165848	0	21ur-6647
WBGene00165849	0	21ur-13593
WBGene00165850	0	21ur-6176
WBGene00165851	0	21ur-11505
WBGene00165852	0	21ur-14669
WBGene00165853	0	21ur-10409
WBGene00165854	0	21ur-9143
WBGene00165855	0	21ur-9235
WBGene00165856	0	21ur-13580
WBGene00165857	0	21ur-13633
WBGene00165858	0	21ur-6901
WBGene00165859	0	21ur-15371
WBGene00165860	0	21ur-11306
WBGene00165861	0	21ur-15209
WBGene00165862	0	21ur-14044
WBGene00165863	0	21ur-8232
WBGene00165864	0	21ur-6293
WBGene00165865	0	21ur-15045
WBGene00165866	0	21ur-5965
WBGene00165867	0	21ur-14883
WBGene00165868	0	21ur-13682
WBGene00165869	0	21ur-7974
WBGene00165870	0	21ur-13986
WBGene00165871	0	21ur-7158
WBGene00165872	0	21ur-6624
WBGene00165873	0	21ur-12787
WBGene00165874	0	21ur-14597
WBGene00165875	0	21ur-10195
WBGene00165876	0	21ur-8619
WBGene00165877	0	21ur-8579
WBGene00165878	0	21ur-7833
WBGene00165879	0	21ur-5795
WBGene00165880	0	21ur-9356
WBGene00165881	0	21ur-15068
WBGene00165882	0	21ur-12563
WBGene00165883	0	21ur-15210
WBGene00165884	0	21ur-11498
WBGene00165885	0	21ur-11795
WBGene00165886	0	21ur-12282
WBGene00165887	0	21ur-11045
WBGene00165888	0	21ur-14447
WBGene00165889	0	21ur-10710
WBGene00165890	0	21ur-9769
WBGene00165891	0	21ur-7722
WBGene00165892	0	21ur-11718
WBGene00165893	0	21ur-11466
WBGene00165894	0	21ur-6001
WBGene00165895	0	21ur-11896
WBGene00165896	0	21ur-10329
WBGene00165897	0	21ur-9691
WBGene00165898	0	21ur-9594
WBGene00165899	0	21ur-14903
WBGene00165900	0	21ur-10219
WBGene00165901	0	21ur-12431
WBGene00165902	0	21ur-12213
WBGene00165903	0	21ur-6442
WBGene00165904	0	21ur-15217
WBGene00165905	0	21ur-11877
WBGene00165906	0	21ur-14092
WBGene00165907	0	21ur-14894
WBGene00165908	0	21ur-6078
WBGene00165909	0	21ur-6636
WBGene00165910	0	21ur-9540
WBGene00165911	0	21ur-11021
WBGene00165912	0	21ur-10975
WBGene00165913	0	21ur-8170
WBGene00165914	0	21ur-12608
WBGene00165915	0	21ur-6383
WBGene00165916	0	21ur-9201
WBGene00165917	0	21ur-6217
WBGene00165918	0	21ur-12740
WBGene00165919	0	21ur-10838
WBGene00165920	0	21ur-5957
WBGene00165921	0	21ur-5502
WBGene00165922	0	21ur-5934
WBGene00165923	0	21ur-8641
WBGene00165924	0	21ur-14585
WBGene00165925	0	21ur-7880
WBGene00165926	0	21ur-7434
WBGene00165927	0	21ur-13892
WBGene00165928	0	21ur-11873
WBGene00165929	0	21ur-8580
WBGene00165930	0	21ur-14452
WBGene00165931	0	21ur-8750
WBGene00165932	0	21ur-7784
WBGene00165933	0	21ur-15136
WBGene00165934	0	21ur-12351
WBGene00165935	0	21ur-10129
WBGene00165936	0	21ur-15003
WBGene00165937	0	21ur-14828
WBGene00165938	0	21ur-11660
WBGene00165939	0	21ur-11266
WBGene00165940	0	21ur-6638
WBGene00165941	0	21ur-11204
WBGene00165942	0	21ur-8865
WBGene00165943	0	21ur-8831
WBGene00165944	0	21ur-10926
WBGene00165945	0	21ur-13375
WBGene00165946	0	21ur-8376
WBGene00165947	0	21ur-6659
WBGene00165948	0	21ur-11267
WBGene00165949	0	21ur-11069
WBGene00165950	0	21ur-6098
WBGene00165951	0	21ur-14671
WBGene00165952	0	21ur-11005
WBGene00165953	0	21ur-11700
WBGene00165954	0	21ur-12675
WBGene00165955	0	21ur-11407
WBGene00165956	0	21ur-5598
WBGene00165957	0	21ur-12152
WBGene00165958	0	21ur-5554
WBGene00165959	0	21ur-6041
WBGene00165960	0	21ur-15648
WBGene00165961	0	21ur-14182
WBGene00165962	0	21ur-13422
WBGene00165963	0	21ur-10955
WBGene00165964	0	21ur-10048
WBGene00165965	0	21ur-14842
WBGene00165966	0	21ur-13003
WBGene00165967	0	21ur-7364
WBGene00165968	0	21ur-11754
WBGene00165969	0	21ur-7646
WBGene00165970	0	21ur-12853
WBGene00165971	0	21ur-6366
WBGene00165972	0	21ur-13942
WBGene00165973	0	21ur-12387
WBGene00165974	0	21ur-8690
WBGene00165975	0	21ur-15117
WBGene00165976	0	21ur-9519
WBGene00165977	0	21ur-14240
WBGene00165978	0	21ur-9095
WBGene00165979	0	21ur-11632
WBGene00165980	0	21ur-7130
WBGene00165981	0	21ur-5942
WBGene00165982	0	21ur-10113
WBGene00165983	0	21ur-8589
WBGene00165984	0	21ur-5819
WBGene00165985	0	21ur-11030
WBGene00165986	0	21ur-9778
WBGene00165987	0	21ur-7003
WBGene00165988	0	21ur-15494
WBGene00165989	0	21ur-12621
WBGene00165990	0	21ur-7936
WBGene00165991	0	21ur-11634
WBGene00165992	0	21ur-9129
WBGene00165993	0	21ur-10402
WBGene00165994	0	21ur-13429
WBGene00165995	0	21ur-10972
WBGene00165996	0	21ur-14022
WBGene00165997	0	21ur-12785
WBGene00165998	0	21ur-9759
WBGene00165999	1	21ur-13107
WBGene00166000	0	21ur-12766
WBGene00166001	0	21ur-14414
WBGene00166002	1	21ur-10600
WBGene00166003	0	21ur-5839
WBGene00166004	0	21ur-10803
WBGene00166005	0	21ur-10489
WBGene00166006	0	21ur-9344
WBGene00166007	0	21ur-7498
WBGene00166008	0	21ur-5469
WBGene00166009	0	21ur-12742
WBGene00166010	0	21ur-11707
WBGene00166011	0	21ur-14758
WBGene00166012	0	21ur-8153
WBGene00166013	0	21ur-12833
WBGene00166014	0	21ur-6577
WBGene00166015	0	21ur-6888
WBGene00166016	0	21ur-14657
WBGene00166017	0	21ur-9320
WBGene00166018	0	21ur-12733
WBGene00166019	0	21ur-9912
WBGene00166020	0	21ur-6017
WBGene00166021	0	21ur-10675
WBGene00166022	0	21ur-9087
WBGene00166023	0	21ur-5708
WBGene00166024	0	21ur-7849
WBGene00166025	0	21ur-9306
WBGene00166026	0	21ur-8769
WBGene00166027	0	21ur-13995
WBGene00166028	0	21ur-12998
WBGene00166029	0	21ur-9860
WBGene00166030	0	21ur-9693
WBGene00166031	0	21ur-12363
WBGene00166032	0	21ur-8487
WBGene00166033	0	21ur-7822
WBGene00166034	0	21ur-7461
WBGene00166035	0	21ur-9763
WBGene00166036	0	21ur-13502
WBGene00166037	0	21ur-15244
WBGene00166038	0	21ur-14416
WBGene00166039	0	21ur-11216
WBGene00166040	0	21ur-10778
WBGene00166041	0	21ur-10581
WBGene00166042	0	21ur-8498
WBGene00166043	0	21ur-13888
WBGene00166044	0	21ur-7621
WBGene00166045	0	21ur-5670
WBGene00166046	0	21ur-12071
WBGene00166047	0	21ur-5970
WBGene00166048	0	21ur-15444
WBGene00166049	0	21ur-5656
WBGene00166050	0	21ur-7524
WBGene00166051	0	21ur-6086
WBGene00166052	0	21ur-12085
WBGene00166053	0	21ur-5979
WBGene00166054	0	21ur-8136
WBGene00166055	0	21ur-10520
WBGene00166057	0	21ur-12941
WBGene00166058	0	21ur-9514
WBGene00166059	0	21ur-13638
WBGene00166060	0	21ur-7104
WBGene00166062	0	21ur-9524
WBGene00166063	0	21ur-9570
WBGene00166064	0	21ur-9948
WBGene00166065	0	21ur-6613
WBGene00166066	0	21ur-8512
WBGene00166067	0	21ur-10515
WBGene00166068	0	21ur-6256
WBGene00166069	0	21ur-6833
WBGene00166070	0	21ur-15467
WBGene00166071	0	21ur-14498
WBGene00166072	0	21ur-10340
WBGene00166073	0	21ur-12821
WBGene00166074	0	21ur-8452
WBGene00166075	0	21ur-7076
WBGene00166076	0	21ur-9122
WBGene00166077	0	21ur-7035
WBGene00166078	0	21ur-12924
WBGene00166079	1	21ur-10181
WBGene00166080	0	21ur-8949
WBGene00166081	0	21ur-7526
WBGene00166082	0	21ur-10458
WBGene00166083	0	21ur-14019
WBGene00166084	0	21ur-8596
WBGene00166085	0	21ur-13907
WBGene00166086	0	21ur-15096
WBGene00166087	0	21ur-14650
WBGene00166088	0	21ur-7466
WBGene00166089	0	21ur-6168
WBGene00166090	0	21ur-12692
WBGene00166091	0	21ur-10018
WBGene00166092	1	21ur-8016
WBGene00166093	0	21ur-6969
WBGene00166094	0	21ur-5614
WBGene00166095	0	21ur-15318
WBGene00166096	0	21ur-13540
WBGene00166097	0	21ur-6964
WBGene00166098	0	21ur-14556
WBGene00166099	0	21ur-9607
WBGene00166100	0	21ur-6496
WBGene00166101	0	21ur-14162
WBGene00166102	0	21ur-11962
WBGene00166103	0	21ur-11710
WBGene00166104	0	21ur-9239
WBGene00166105	0	21ur-15674
WBGene00166106	0	21ur-5758
WBGene00166107	0	21ur-7763
WBGene00166108	0	21ur-11808
WBGene00166109	0	21ur-8534
WBGene00166110	0	21ur-6312
WBGene00166111	0	21ur-13025
WBGene00166112	0	21ur-12289
WBGene00166113	0	21ur-11599
WBGene00166114	0	21ur-14500
WBGene00166115	0	21ur-12303
WBGene00166116	0	21ur-15694
WBGene00166117	0	21ur-12251
WBGene00166118	0	21ur-10244
WBGene00166119	0	21ur-6895
WBGene00166120	0	21ur-10967
WBGene00166121	0	21ur-11166
WBGene00166122	0	21ur-10130
WBGene00166123	0	21ur-7211
WBGene00166124	0	21ur-15655
WBGene00166125	0	21ur-6593
WBGene00166126	0	21ur-7057
WBGene00166127	0	21ur-14129
WBGene00166128	0	21ur-11969
WBGene00166129	0	21ur-9381
WBGene00166130	0	21ur-8523
WBGene00166131	0	21ur-8446
WBGene00166132	0	21ur-7890
WBGene00166133	0	21ur-11920
WBGene00166134	0	21ur-12657
WBGene00166135	0	21ur-9020
WBGene00166136	0	21ur-7448
WBGene00166137	0	21ur-13723
WBGene00166138	0	21ur-15053
WBGene00166139	0	21ur-12142
WBGene00166140	0	21ur-12574
WBGene00166141	0	21ur-13817
WBGene00166142	0	21ur-11669
WBGene00166143	0	21ur-6827
WBGene00166144	0	21ur-10591
WBGene00166145	0	21ur-15192
WBGene00166146	0	21ur-11434
WBGene00166147	0	21ur-10239
WBGene00166148	0	21ur-12373
WBGene00166149	0	21ur-5668
WBGene00166150	0	21ur-7191
WBGene00166151	0	21ur-14878
WBGene00166152	0	21ur-12445
WBGene00166153	0	21ur-7764
WBGene00166154	0	21ur-9834
WBGene00166155	0	21ur-9803
WBGene00166156	0	21ur-5535
WBGene00166157	0	21ur-11391
WBGene00166158	0	21ur-15070
WBGene00166159	0	21ur-6600
WBGene00166160	0	21ur-14161
WBGene00166161	0	21ur-10145
WBGene00166162	0	21ur-5464
WBGene00166163	0	21ur-14122
WBGene00166164	0	21ur-9021
WBGene00166165	0	21ur-5635
WBGene00166166	0	21ur-7236
WBGene00166167	0	21ur-6161
WBGene00166168	0	21ur-6746
WBGene00166169	0	21ur-14344
WBGene00166170	0	21ur-10798
WBGene00166171	0	21ur-14787
WBGene00166172	0	21ur-12603
WBGene00166173	0	21ur-5927
WBGene00166174	0	21ur-13741
WBGene00166175	0	21ur-9388
WBGene00166176	0	21ur-9216
WBGene00166177	0	21ur-6804
WBGene00166178	0	21ur-10430
WBGene00166179	0	21ur-14513
WBGene00166180	0	21ur-8186
WBGene00166181	0	21ur-12775
WBGene00166182	0	21ur-5694
WBGene00166183	0	21ur-14764
WBGene00166184	0	21ur-12389
WBGene00166185	0	21ur-6527
WBGene00166186	0	21ur-12946
WBGene00166187	0	21ur-11771
WBGene00166188	0	21ur-15223
WBGene00166189	0	21ur-13417
WBGene00166190	0	21ur-12797
WBGene00166191	0	21ur-14072
WBGene00166192	0	21ur-13534
WBGene00166193	0	21ur-13754
WBGene00166194	0	21ur-14939
WBGene00166195	0	21ur-12276
WBGene00166196	0	21ur-10206
WBGene00166197	0	21ur-13571
WBGene00166198	0	21ur-14276
WBGene00166199	0	21ur-13249
WBGene00166200	0	21ur-9665
WBGene00166201	0	21ur-5714
WBGene00166202	0	21ur-13239
WBGene00166203	0	21ur-14148
WBGene00166204	0	21ur-13606
WBGene00166205	0	21ur-8777
WBGene00166206	0	21ur-15010
WBGene00166207	0	21ur-9729
WBGene00166208	0	21ur-7815
WBGene00166209	0	21ur-7884
WBGene00166210	0	21ur-6349
WBGene00166211	0	21ur-10510
WBGene00166212	0	21ur-7370
WBGene00166213	0	21ur-12300
WBGene00166214	0	21ur-5742
WBGene00166215	0	21ur-10548
WBGene00166216	0	21ur-8703
WBGene00166217	0	21ur-12201
WBGene00166218	0	21ur-15470
WBGene00166219	0	21ur-12193
WBGene00166220	0	21ur-13144
WBGene00166221	1	21ur-15328
WBGene00166222	0	21ur-14808
WBGene00166223	0	21ur-13696
WBGene00166224	0	21ur-13244
WBGene00166225	0	21ur-10398
WBGene00166226	0	21ur-7737
WBGene00166227	0	21ur-7029
WBGene00166228	0	21ur-9444
WBGene00166229	0	21ur-6874
WBGene00166230	0	21ur-11613
WBGene00166231	0	21ur-14698
WBGene00166232	0	21ur-11235
WBGene00166233	0	21ur-10736
WBGene00166234	0	21ur-12307
WBGene00166235	3	21ur-10387
WBGene00166236	0	21ur-8267
WBGene00166237	0	21ur-6265
WBGene00166238	0	21ur-15666
WBGene00166239	0	21ur-13113
WBGene00166240	0	21ur-15077
WBGene00166241	0	21ur-8573
WBGene00166242	0	21ur-7904
WBGene00166243	0	21ur-12556
WBGene00166244	0	21ur-9587
WBGene00166245	0	21ur-8649
WBGene00166246	0	21ur-6513
WBGene00166247	0	21ur-11779
WBGene00166248	0	21ur-9206
WBGene00166249	0	21ur-7897
WBGene00166250	0	21ur-10853
WBGene00166251	0	21ur-7139
WBGene00166252	0	21ur-11352
WBGene00166253	0	21ur-14426
WBGene00166254	0	21ur-14544
WBGene00166255	0	21ur-14617
WBGene00166256	0	21ur-5822
WBGene00166257	0	21ur-14774
WBGene00166258	0	21ur-6704
WBGene00166259	0	21ur-14064
WBGene00166260	0	21ur-12354
WBGene00166261	0	21ur-8127
WBGene00166262	0	21ur-6551
WBGene00166263	0	21ur-10490
WBGene00166264	0	21ur-12067
WBGene00166265	0	21ur-13847
WBGene00166266	0	21ur-7554
WBGene00166267	1	21ur-7970
WBGene00166268	0	21ur-12322
WBGene00166269	0	21ur-14438
WBGene00166270	0	21ur-14994
WBGene00166271	0	21ur-11057
WBGene00166272	0	21ur-7378
WBGene00166273	0	21ur-8507
WBGene00166274	1	21ur-11916
WBGene00166275	0	21ur-9819
WBGene00166276	0	21ur-14030
WBGene00166277	0	21ur-13539
WBGene00166278	0	21ur-6864
WBGene00166279	0	21ur-8275
WBGene00166280	0	21ur-5805
WBGene00166281	0	21ur-8503
WBGene00166282	0	21ur-11680
WBGene00166283	0	21ur-6520
WBGene00166284	0	21ur-14392
WBGene00166285	0	21ur-11942
WBGene00166286	0	21ur-5642
WBGene00166287	0	21ur-7016
WBGene00166288	0	21ur-15508
WBGene00166289	0	21ur-13014
WBGene00166290	0	21ur-14744
WBGene00166291	0	21ur-11642
WBGene00166292	0	21ur-7725
WBGene00166293	0	21ur-11322
WBGene00166294	0	21ur-10480
WBGene00166295	0	21ur-6327
WBGene00166296	0	21ur-9942
WBGene00166297	0	21ur-12721
WBGene00166298	0	21ur-6132
WBGene00166299	0	21ur-10230
WBGene00166300	0	21ur-13314
WBGene00166301	0	21ur-11521
WBGene00166302	0	21ur-8650
WBGene00166303	0	21ur-13233
WBGene00166304	0	21ur-11583
WBGene00166305	0	21ur-8835
WBGene00166306	0	21ur-8138
WBGene00166307	0	21ur-10671
WBGene00166308	0	21ur-9091
WBGene00166309	0	21ur-5472
WBGene00166310	0	21ur-11739
WBGene00166311	0	21ur-12330
WBGene00166312	0	21ur-12019
WBGene00166313	0	21ur-14196
WBGene00166314	0	21ur-13317
WBGene00166315	0	21ur-11678
WBGene00166316	0	21ur-9085
WBGene00166317	0	21ur-6910
WBGene00166318	0	21ur-12209
WBGene00166319	0	21ur-10191
WBGene00166320	0	21ur-6840
WBGene00166321	0	21ur-6861
WBGene00166322	0	21ur-13840
WBGene00166323	0	21ur-6917
WBGene00166324	0	21ur-8621
WBGene00166325	0	21ur-15413
WBGene00166326	0	21ur-13322
WBGene00166327	0	21ur-9190
WBGene00166328	0	21ur-7979
WBGene00166329	0	21ur-11402
