Geneid	"RNA STAR on data 17, data 15, and data 9: mapped.bam"	Public Name
WBGene00173832	0	21ur-11596
WBGene00173833	0	21ur-13979
WBGene00173834	0	21ur-6924
WBGene00173835	0	21ur-10076
WBGene00173836	1	21ur-11773
WBGene00173837	0	21ur-9521
WBGene00173838	0	21ur-14193
WBGene00173839	3	21ur-13908
WBGene00173840	0	21ur-12243
WBGene00173841	0	21ur-14254
WBGene00173842	0	21ur-11918
WBGene00173843	0	21ur-14293
WBGene00173844	0	21ur-6082
WBGene00173845	0	21ur-10797
WBGene00173846	0	21ur-8148
WBGene00173847	0	21ur-9966
WBGene00173848	0	21ur-15101
WBGene00173849	0	21ur-7274
WBGene00173850	0	21ur-11748
WBGene00173851	0	21ur-13935
WBGene00173852	0	21ur-15322
WBGene00173853	1	21ur-10898
WBGene00173854	0	21ur-6573
WBGene00173855	0	21ur-10941
WBGene00173856	0	21ur-11127
WBGene00173857	0	21ur-5698
WBGene00173858	0	21ur-11427
WBGene00173859	0	21ur-7384
WBGene00173860	0	21ur-11806
WBGene00173861	0	21ur-7380
WBGene00173862	0	21ur-14097
WBGene00173863	0	21ur-14277
WBGene00173864	0	21ur-12274
WBGene00173865	0	21ur-11612
WBGene00173866	0	21ur-15435
WBGene00173867	0	21ur-10598
WBGene00173868	0	21ur-6045
WBGene00173869	0	21ur-13488
WBGene00173870	0	21ur-7925
WBGene00173871	0	21ur-14352
WBGene00173872	0	21ur-6850
WBGene00173873	0	21ur-12539
WBGene00173874	0	21ur-8156
WBGene00173875	0	21ur-10140
WBGene00173876	0	21ur-5968
WBGene00173877	0	21ur-7440
WBGene00173878	0	21ur-12781
WBGene00173879	0	21ur-8387
WBGene00173880	0	21ur-7198
WBGene00173881	0	21ur-9022
WBGene00173882	0	21ur-6095
WBGene00173883	0	21ur-11357
WBGene00173884	0	21ur-15586
WBGene00173885	0	21ur-5718
WBGene00173886	0	21ur-11231
WBGene00173887	0	21ur-6749
WBGene00173888	0	21ur-6879
WBGene00173889	0	21ur-7134
WBGene00173890	0	21ur-7490
WBGene00173891	0	21ur-10426
WBGene00173892	0	21ur-12411
WBGene00173893	0	21ur-14291
WBGene00173894	0	21ur-6590
WBGene00173895	0	21ur-11292
WBGene00173896	0	21ur-5461
WBGene00173897	0	21ur-5556
WBGene00173898	0	21ur-9512
WBGene00173899	0	21ur-15660
WBGene00173900	0	21ur-8704
WBGene00173901	0	21ur-15503
WBGene00173902	1	21ur-6089
WBGene00173903	0	21ur-14480
WBGene00173904	0	21ur-7400
WBGene00173905	0	21ur-13434
WBGene00173906	0	21ur-8970
WBGene00173907	0	21ur-8415
WBGene00173908	0	21ur-8055
WBGene00173909	0	21ur-13427
WBGene00173910	0	21ur-7369
WBGene00173911	0	21ur-10008
WBGene00173912	0	21ur-15632
WBGene00173913	0	21ur-14901
WBGene00173914	0	21ur-9582
WBGene00173915	0	21ur-5974
WBGene00173916	0	21ur-12150
WBGene00173917	0	21ur-6397
WBGene00173918	0	21ur-13901
WBGene00173919	0	21ur-6363
WBGene00173920	4	21ur-8696
WBGene00173921	0	21ur-11724
WBGene00173922	0	21ur-15311
WBGene00173923	0	21ur-6479
WBGene00173924	0	21ur-12163
WBGene00173925	0	21ur-9082
WBGene00173926	1	21ur-6835
WBGene00173927	0	21ur-11504
WBGene00173928	0	21ur-11685
WBGene00173929	0	21ur-12396
WBGene00173930	0	21ur-12195
WBGene00173931	0	21ur-10801
WBGene00173932	0	21ur-9385
WBGene00173933	0	21ur-11022
WBGene00173934	0	21ur-14412
WBGene00173935	0	21ur-10716
WBGene00173936	0	21ur-13339
WBGene00173937	0	21ur-7357
WBGene00173938	0	21ur-10274
WBGene00173939	0	21ur-11215
WBGene00173940	0	21ur-7879
WBGene00173941	0	21ur-5629
WBGene00173942	0	21ur-9153
WBGene00173943	0	21ur-9089
WBGene00173944	0	21ur-11105
WBGene00173945	0	21ur-15133
WBGene00173946	0	21ur-15227
WBGene00173947	0	21ur-7174
WBGene00173948	0	21ur-11181
WBGene00173949	0	21ur-10404
WBGene00173950	0	21ur-11982
WBGene00173951	0	21ur-7280
WBGene00173952	0	21ur-9379
WBGene00173953	0	21ur-15034
WBGene00173954	0	21ur-13522
WBGene00173955	0	21ur-8928
WBGene00173956	0	21ur-12901
WBGene00173957	0	21ur-15523
WBGene00173958	0	21ur-15160
WBGene00173959	0	21ur-10462
WBGene00173960	0	21ur-7036
WBGene00173961	0	21ur-14691
WBGene00173962	0	21ur-14033
WBGene00173963	0	21ur-13059
WBGene00173964	0	21ur-15250
WBGene00173965	0	21ur-15449
WBGene00173966	0	21ur-11630
WBGene00173967	0	21ur-15268
WBGene00173968	0	21ur-13614
WBGene00173969	0	21ur-10763
WBGene00173970	0	21ur-13972
WBGene00173971	1	21ur-8044
WBGene00173972	0	21ur-5983
WBGene00173973	0	21ur-6801
WBGene00173974	0	21ur-6951
WBGene00173975	0	21ur-15481
WBGene00173976	0	21ur-13747
WBGene00173977	0	21ur-11715
WBGene00173978	0	21ur-8171
WBGene00173979	0	21ur-6857
WBGene00173980	0	21ur-15062
WBGene00173981	0	21ur-14972
WBGene00173982	0	21ur-9602
WBGene00173983	0	21ur-11436
WBGene00173984	0	21ur-13504
WBGene00173985	0	21ur-14455
WBGene00173986	0	21ur-6586
WBGene00173987	0	21ur-11911
WBGene00173988	0	21ur-12968
WBGene00173989	0	21ur-5672
WBGene00173990	0	21ur-7326
WBGene00173991	0	21ur-10062
WBGene00173992	0	21ur-6255
WBGene00173993	0	21ur-7101
WBGene00173994	0	21ur-5622
WBGene00173995	0	21ur-15143
WBGene00173996	0	21ur-5537
WBGene00173997	1	21ur-11545
WBGene00173998	0	21ur-14672
WBGene00173999	0	21ur-11451
WBGene00174000	0	21ur-14367
WBGene00174001	0	21ur-11147
WBGene00174002	0	21ur-6611
WBGene00174003	0	21ur-6999
WBGene00174004	3	21ur-13816
WBGene00174005	0	21ur-14845
WBGene00174006	0	21ur-10824
WBGene00174007	0	21ur-9001
WBGene00174008	0	21ur-12906
WBGene00174009	0	21ur-10265
WBGene00174010	0	21ur-9517
WBGene00174011	0	21ur-6221
WBGene00174012	0	21ur-13420
WBGene00174013	0	21ur-7522
WBGene00174014	0	21ur-14054
WBGene00174015	0	21ur-7741
WBGene00174016	0	21ur-7844
WBGene00174017	0	21ur-15175
WBGene00174018	0	21ur-13674
WBGene00174019	0	21ur-9427
WBGene00174020	0	21ur-10486
WBGene00174021	0	21ur-5639
WBGene00174022	0	21ur-6967
WBGene00174023	0	21ur-15670
WBGene00174024	0	21ur-9142
WBGene00174025	0	21ur-10864
WBGene00174026	0	21ur-15093
WBGene00174027	0	21ur-14651
WBGene00174028	0	21ur-6048
WBGene00174029	0	21ur-8955
WBGene00174030	0	21ur-11853
WBGene00174031	0	21ur-10212
WBGene00174032	0	21ur-15691
WBGene00174033	0	21ur-11420
WBGene00174034	0	21ur-5902
WBGene00174035	0	21ur-5580
WBGene00174036	0	21ur-13512
WBGene00174037	0	21ur-10514
WBGene00174038	0	21ur-8647
WBGene00174039	0	21ur-6597
WBGene00174040	0	21ur-6448
WBGene00174041	0	21ur-9611
WBGene00174042	0	21ur-13715
WBGene00174043	0	21ur-15036
WBGene00174044	0	21ur-11396
WBGene00174045	0	21ur-10365
WBGene00174046	0	21ur-9232
WBGene00174047	0	21ur-7729
WBGene00174048	0	21ur-12824
WBGene00174049	0	21ur-15114
WBGene00174050	0	21ur-6162
WBGene00174051	0	21ur-12585
WBGene00174052	0	21ur-7419
WBGene00174053	0	21ur-13102
WBGene00174054	0	21ur-14780
WBGene00174055	0	21ur-5764
WBGene00174056	0	21ur-8944
WBGene00174057	0	21ur-8578
WBGene00174058	0	21ur-7706
WBGene00174059	0	21ur-11302
WBGene00174060	0	21ur-10950
WBGene00174061	0	21ur-8550
WBGene00174062	0	21ur-8918
WBGene00174063	0	21ur-10185
WBGene00174064	0	21ur-10339
WBGene00174065	0	21ur-12377
WBGene00174066	0	21ur-13594
WBGene00174067	0	21ur-6059
WBGene00174068	0	21ur-13119
WBGene00174069	0	21ur-14632
WBGene00174070	0	21ur-8895
WBGene00174071	0	21ur-8026
WBGene00174072	0	21ur-6090
WBGene00174073	0	21ur-12632
WBGene00174074	0	21ur-8829
WBGene00174075	0	21ur-11790
WBGene00174076	0	21ur-15285
WBGene00174077	0	21ur-12420
WBGene00174078	0	21ur-13880
WBGene00174079	0	21ur-13639
WBGene00174080	0	21ur-13159
WBGene00174081	0	21ur-13949
WBGene00174082	0	21ur-6464
WBGene00174083	0	21ur-10320
WBGene00174084	0	21ur-13378
WBGene00174085	0	21ur-7553
WBGene00174086	0	21ur-8337
WBGene00174087	0	21ur-10658
WBGene00174088	0	21ur-14524
WBGene00174089	0	21ur-11492
WBGene00174090	0	21ur-9590
WBGene00174091	0	21ur-11550
WBGene00174092	0	21ur-14599
WBGene00174093	0	21ur-6680
WBGene00174094	0	21ur-14851
WBGene00174095	0	21ur-10092
WBGene00174096	0	21ur-10327
WBGene00174097	0	21ur-13625
WBGene00174098	0	21ur-11201
WBGene00174099	0	21ur-6216
WBGene00174100	0	21ur-5801
WBGene00174101	0	21ur-12607
WBGene00174102	0	21ur-6277
WBGene00174103	0	21ur-10475
WBGene00174104	3	21ur-5894
WBGene00174105	0	21ur-15430
WBGene00174106	0	21ur-12146
WBGene00174107	0	21ur-6292
WBGene00174108	0	21ur-9795
WBGene00174109	0	21ur-5933
WBGene00174110	0	21ur-8167
WBGene00174111	0	21ur-13189
WBGene00174112	0	21ur-5676
WBGene00174113	0	21ur-7117
WBGene00174114	0	21ur-12756
WBGene00174115	0	21ur-8459
WBGene00174116	0	21ur-7874
WBGene00174117	1	21ur-7947
WBGene00174118	2	21ur-6020
WBGene00174119	0	21ur-7075
WBGene00174120	0	21ur-6030
WBGene00174121	0	21ur-12841
WBGene00174122	0	21ur-7731
WBGene00174123	0	21ur-11447
WBGene00174124	0	21ur-14221
WBGene00174125	0	21ur-6473
WBGene00174126	0	21ur-10504
WBGene00174127	0	21ur-13259
WBGene00174128	0	21ur-8604
WBGene00174129	0	21ur-10166
WBGene00174130	0	21ur-14643
WBGene00174131	0	21ur-7782
WBGene00174132	0	21ur-6184
WBGene00174133	0	21ur-14453
WBGene00174134	0	21ur-8093
WBGene00174135	0	21ur-7688
WBGene00174136	0	21ur-12562
WBGene00174137	0	21ur-10115
WBGene00174138	0	21ur-11807
WBGene00174139	0	21ur-8348
WBGene00174140	0	21ur-14582
WBGene00174141	0	21ur-11934
WBGene00174142	0	21ur-8486
WBGene00174143	0	21ur-6685
WBGene00174144	0	21ur-7212
WBGene00174145	0	21ur-6626
WBGene00174146	0	21ur-13180
WBGene00174147	0	21ur-15388
WBGene00174148	0	21ur-9717
WBGene00174149	0	21ur-10601
WBGene00174150	0	21ur-12987
WBGene00174151	0	21ur-7367
WBGene00174152	0	21ur-10132
WBGene00174153	0	21ur-12304
WBGene00174154	0	21ur-15339
WBGene00174155	0	21ur-13268
WBGene00174156	0	21ur-9113
WBGene00174157	0	21ur-7726
WBGene00174158	0	21ur-6411
WBGene00174159	0	21ur-15649
WBGene00174160	0	21ur-10817
WBGene00174161	0	21ur-11567
WBGene00174162	0	21ur-13630
WBGene00174163	0	21ur-11031
WBGene00174164	0	21ur-11863
WBGene00174165	0	21ur-13582
WBGene00174166	0	21ur-7889
WBGene00174167	0	21ur-8568
WBGene00174168	0	21ur-13960
WBGene00174169	0	21ur-8271
WBGene00174170	0	21ur-15208
WBGene00174171	0	21ur-13681
WBGene00174172	0	21ur-12437
WBGene00174173	0	21ur-10024
WBGene00174174	0	21ur-14591
WBGene00174175	0	21ur-6766
WBGene00174176	0	21ur-7164
WBGene00174177	0	21ur-11753
WBGene00174178	0	21ur-11281
WBGene00174179	0	21ur-13853
WBGene00174180	0	21ur-8820
WBGene00174181	0	21ur-7898
WBGene00174182	0	21ur-14111
WBGene00174183	0	21ur-10202
WBGene00174184	2	21ur-11264
WBGene00174185	0	21ur-6116
WBGene00174186	0	21ur-8292
WBGene00174187	0	21ur-9245
WBGene00174188	0	21ur-9790
WBGene00174189	0	21ur-10225
WBGene00174190	1	21ur-13946
WBGene00174191	0	21ur-11781
WBGene00174192	0	21ur-14087
WBGene00174193	0	21ur-11600
WBGene00174194	0	21ur-10642
WBGene00174195	0	21ur-5505
WBGene00174196	0	21ur-8617
WBGene00174197	0	21ur-9714
WBGene00174198	0	21ur-11987
WBGene00174199	0	21ur-12355
WBGene00174200	0	21ur-15535
WBGene00174201	1	21ur-12765
WBGene00174202	0	21ur-15330
WBGene00174203	0	21ur-13887
WBGene00174204	0	21ur-14930
WBGene00174205	0	21ur-13799
WBGene00174206	0	21ur-5789
WBGene00174207	0	21ur-6634
WBGene00174208	0	21ur-8655
WBGene00174209	0	21ur-8230
WBGene00174210	0	21ur-7074
WBGene00174211	0	21ur-15115
WBGene00174212	0	21ur-7049
WBGene00174213	0	21ur-13385
WBGene00174214	0	21ur-14912
WBGene00174215	0	21ur-6642
WBGene00174216	0	21ur-11098
WBGene00174217	0	21ur-11038
WBGene00174218	0	21ur-14660
WBGene00174219	0	21ur-9207
WBGene00174220	0	21ur-6862
WBGene00174221	0	21ur-9631
WBGene00174222	0	21ur-9278
WBGene00174223	1	21ur-5798
WBGene00174224	0	21ur-6944
WBGene00174225	0	21ur-10374
WBGene00174226	0	21ur-9866
WBGene00174227	0	21ur-11206
WBGene00174228	0	21ur-9637
WBGene00174229	0	21ur-14125
WBGene00174230	1	21ur-6291
WBGene00174231	1	21ur-10524
WBGene00174232	0	21ur-8782
WBGene00174233	0	21ur-7789
WBGene00174234	0	21ur-8235
WBGene00174235	0	21ur-5913
WBGene00174236	0	21ur-10531
WBGene00174237	0	21ur-6722
WBGene00174238	0	21ur-11655
WBGene00174239	0	21ur-13277
WBGene00174240	0	21ur-9482
WBGene00174241	0	21ur-11018
WBGene00174242	0	21ur-9709
WBGene00174243	0	21ur-8853
WBGene00174244	0	21ur-11258
WBGene00174245	0	21ur-14309
WBGene00174246	0	21ur-9138
WBGene00174247	0	21ur-10302
WBGene00174248	0	21ur-8857
WBGene00174249	0	21ur-12089
WBGene00174250	0	21ur-13124
WBGene00174251	0	21ur-15048
WBGene00174252	0	21ur-13570
WBGene00174253	0	21ur-9622
WBGene00174254	0	21ur-6905
WBGene00174255	0	21ur-8370
WBGene00174256	0	21ur-9286
WBGene00174257	0	21ur-5950
WBGene00174258	0	21ur-14802
WBGene00174259	0	21ur-7900
WBGene00174260	0	21ur-10855
WBGene00174261	0	21ur-13238
WBGene00174262	0	21ur-11091
WBGene00174263	0	21ur-13142
WBGene00174264	0	21ur-15488
WBGene00174265	0	21ur-5651
WBGene00174266	0	21ur-13697
WBGene00174267	0	21ur-7570
WBGene00174268	0	21ur-9258
WBGene00174269	0	21ur-5543
WBGene00174270	2	21ur-6354
WBGene00174271	0	21ur-12673
WBGene00174272	0	21ur-7253
WBGene00174273	0	21ur-13703
WBGene00174274	0	21ur-7580
WBGene00174275	0	21ur-14800
WBGene00174276	0	21ur-8572
WBGene00174277	0	21ur-6104
WBGene00174278	0	21ur-13640
WBGene00174279	0	21ur-10027
WBGene00174280	0	21ur-12920
WBGene00174281	0	21ur-14811
WBGene00174282	0	21ur-6029
WBGene00174283	0	21ur-9996
WBGene00174284	0	21ur-14268
WBGene00174285	0	21ur-13872
WBGene00174286	0	21ur-8318
WBGene00174287	0	21ur-7033
WBGene00174288	0	21ur-6933
WBGene00174289	0	21ur-11345
WBGene00174290	0	21ur-15300
WBGene00174291	0	21ur-7611
WBGene00174292	0	21ur-9480
WBGene00174293	0	21ur-12668
WBGene00174294	0	21ur-5791
WBGene00174295	0	21ur-12647
WBGene00174296	0	21ur-8013
WBGene00174297	0	21ur-6649
WBGene00174298	0	21ur-9890
WBGene00174299	0	21ur-11061
WBGene00174300	0	21ur-5702
WBGene00174301	0	21ur-9696
WBGene00174302	0	21ur-11817
WBGene00174303	0	21ur-10859
WBGene00174304	0	21ur-13658
WBGene00174305	0	21ur-12151
WBGene00174306	0	21ur-13893
WBGene00174307	0	21ur-9925
WBGene00174308	0	21ur-8078
WBGene00174309	0	21ur-14325
WBGene00174310	0	21ur-9352
WBGene00174311	3	21ur-14951
WBGene00174312	0	21ur-6137
WBGene00174313	0	21ur-6734
WBGene00174314	0	21ur-9036
WBGene00174315	1	21ur-10686
WBGene00174316	0	21ur-12233
WBGene00174317	0	21ur-11234
WBGene00174318	0	21ur-9786
WBGene00174319	0	21ur-6618
WBGene00174320	0	21ur-10283
WBGene00174321	0	21ur-14825
WBGene00174322	2	21ur-14519
WBGene00174323	0	21ur-6334
WBGene00174324	0	21ur-11624
WBGene00174325	0	21ur-7940
WBGene00174326	0	21ur-7790
WBGene00174327	0	21ur-7587
WBGene00174328	0	21ur-13068
WBGene00174329	0	21ur-7148
WBGene00174330	0	21ur-10623
WBGene00174331	0	21ur-14830
WBGene00174332	0	21ur-15542
WBGene00174333	0	21ur-14862
WBGene00174334	0	21ur-9978
WBGene00174335	0	21ur-5868
WBGene00174336	0	21ur-9779
WBGene00174337	0	21ur-8067
WBGene00174338	0	21ur-10437
WBGene00174339	0	21ur-13453
WBGene00174340	0	21ur-5847
WBGene00174341	0	21ur-9271
WBGene00174342	0	21ur-11846
WBGene00174343	0	21ur-13529
WBGene00174344	0	21ur-11510
WBGene00174345	0	21ur-8678
WBGene00174346	0	21ur-11001
WBGene00174347	0	21ur-14487
WBGene00174348	0	21ur-8311
WBGene00174349	0	21ur-8006
WBGene00174350	0	21ur-12031
WBGene00174351	0	21ur-11068
WBGene00174352	0	21ur-8671
WBGene00174353	0	21ur-13648
WBGene00174354	0	21ur-15213
WBGene00174355	0	21ur-8888
WBGene00174356	0	21ur-12172
WBGene00174357	0	21ur-15308
WBGene00174358	0	21ur-14104
WBGene00174359	0	21ur-11049
WBGene00174360	0	21ur-13915
WBGene00174361	0	21ur-8033
WBGene00174362	0	21ur-8240
WBGene00174363	0	21ur-6676
WBGene00174364	0	21ur-10616
WBGene00174365	0	21ur-9629
WBGene00174366	0	21ur-12218
WBGene00174367	0	21ur-11619
WBGene00174368	0	21ur-11725
WBGene00174369	0	21ur-12834
WBGene00174370	0	21ur-7619
WBGene00174371	0	21ur-6248
WBGene00174372	0	21ur-6057
WBGene00174373	0	21ur-15198
WBGene00174374	0	21ur-12947
WBGene00174375	0	21ur-8085
WBGene00174376	0	21ur-9285
WBGene00174377	0	21ur-14361
WBGene00174378	0	21ur-5736
WBGene00174379	0	21ur-11042
WBGene00174380	0	21ur-9307
WBGene00174381	0	21ur-7504
WBGene00174382	0	21ur-11892
WBGene00174383	0	21ur-7051
WBGene00174384	0	21ur-13177
WBGene00174385	0	21ur-7438
WBGene00174386	0	21ur-8340
WBGene00174387	0	21ur-10552
WBGene00174388	0	21ur-11488
WBGene00174389	0	21ur-8217
WBGene00174390	0	21ur-14528
WBGene00174391	0	21ur-13261
WBGene00174392	0	21ur-6416
WBGene00174393	0	21ur-11514
WBGene00174394	0	21ur-10441
WBGene00174395	0	21ur-10886
WBGene00174396	0	21ur-14167
WBGene00174397	0	21ur-7603
WBGene00174398	0	21ur-7189
WBGene00174399	0	21ur-12914
WBGene00174400	0	21ur-10423
WBGene00174401	0	21ur-5852
WBGene00174402	0	21ur-9109
WBGene00174403	0	21ur-5487
WBGene00174404	0	21ur-13043
WBGene00174405	0	21ur-5836
WBGene00174406	0	21ur-12530
WBGene00174407	0	21ur-7858
WBGene00174408	0	21ur-11011
WBGene00174409	0	21ur-5929
WBGene00174410	0	21ur-10456
WBGene00174411	0	21ur-8544
WBGene00174412	0	21ur-7397
WBGene00174413	0	21ur-8610
WBGene00174414	0	21ur-14687
WBGene00174415	0	21ur-14684
WBGene00174416	0	21ur-7818
WBGene00174417	0	21ur-13974
WBGene00174418	0	21ur-8074
WBGene00174419	0	21ur-6971
WBGene00174420	0	21ur-10897
WBGene00174421	0	21ur-13787
WBGene00174422	0	21ur-8904
WBGene00174423	0	21ur-10056
WBGene00174424	0	21ur-14440
WBGene00174425	0	21ur-13360
WBGene00174426	1	21ur-7730
WBGene00174427	0	21ur-11690
WBGene00174428	0	21ur-12168
WBGene00174429	0	21ur-8306
WBGene00174430	0	21ur-7459
WBGene00174431	0	21ur-11413
WBGene00174432	0	21ur-13286
WBGene00174433	0	21ur-15423
WBGene00174434	0	21ur-12461
WBGene00174435	0	21ur-7452
WBGene00174436	0	21ur-11957
WBGene00174437	0	21ur-7372
WBGene00174438	0	21ur-14813
WBGene00174439	0	21ur-7677
WBGene00174440	0	21ur-11649
WBGene00174441	0	21ur-8112
WBGene00174442	0	21ur-11140
WBGene00174443	0	21ur-13291
WBGene00174444	0	21ur-9883
WBGene00174445	0	21ur-7883
WBGene00174446	0	21ur-6754
WBGene00174447	0	21ur-6829
WBGene00174448	1	21ur-15343
WBGene00174449	0	21ur-10334
WBGene00174450	0	21ur-11640
WBGene00174451	0	21ur-11361
WBGene00174452	0	21ur-12140
WBGene00174453	0	21ur-6480
WBGene00174454	0	21ur-15006
WBGene00174455	0	21ur-5654
WBGene00174456	1	21ur-12469
WBGene00174457	0	21ur-12917
WBGene00174458	0	21ur-8117
WBGene00174459	0	21ur-11741
WBGene00174460	0	21ur-9364
WBGene00174461	0	21ur-6823
WBGene00174462	0	21ur-11998
WBGene00174463	1	21ur-5908
WBGene00174464	0	21ur-12601
WBGene00174465	0	21ur-14550
WBGene00174466	0	21ur-5574
WBGene00174467	1	21ur-10359
WBGene00174468	0	21ur-14753
WBGene00174469	0	21ur-13721
WBGene00174470	0	21ur-5888
WBGene00174471	0	21ur-9887
WBGene00174472	0	21ur-13330
WBGene00174473	0	21ur-6724
WBGene00174474	0	21ur-8471
WBGene00174475	0	21ur-14645
WBGene00174476	0	21ur-11534
WBGene00174477	0	21ur-5963
WBGene00174478	0	21ur-14989
WBGene00174479	0	21ur-7913
WBGene00174480	0	21ur-8051
WBGene00174481	0	21ur-10068
WBGene00174482	0	21ur-7993
WBGene00174483	0	21ur-5931
WBGene00174484	1	21ur-5782
WBGene00174485	0	21ur-6151
WBGene00174486	0	21ur-10750
WBGene00174487	0	21ur-14606
WBGene00174488	0	21ur-14351
WBGene00174489	0	21ur-8490
WBGene00174490	0	21ur-12806
WBGene00174491	0	21ur-8391
WBGene00174492	0	21ur-14463
WBGene00174493	0	21ur-13769
WBGene00174494	1	21ur-6555
WBGene00174495	0	21ur-11251
WBGene00174496	0	21ur-15374
WBGene00174497	0	21ur-14796
WBGene00174498	0	21ur-5711
WBGene00174499	0	21ur-8131
WBGene00174500	1	21ur-6173
WBGene00174501	0	21ur-12211
WBGene00174502	0	21ur-12651
WBGene00174503	0	21ur-8276
WBGene00174504	0	21ur-15154
WBGene00174505	0	21ur-8119
WBGene00174506	0	21ur-10164
WBGene00174507	0	21ur-12430
WBGene00174508	0	21ur-9238
WBGene00174509	0	21ur-6537
WBGene00174510	0	21ur-6830
WBGene00174511	0	21ur-15076
WBGene00174512	0	21ur-14346
WBGene00174513	0	21ur-12799
WBGene00174514	0	21ur-10236
WBGene00174515	0	21ur-11050
WBGene00174516	0	21ur-11406
WBGene00174517	1	21ur-8202
WBGene00174518	0	21ur-9558
WBGene00174519	1	21ur-10820
WBGene00174520	0	21ur-15571
WBGene00174521	0	21ur-14065
WBGene00174522	0	21ur-14449
WBGene00174523	0	21ur-11462
WBGene00174524	0	21ur-7651
WBGene00174525	0	21ur-15246
WBGene00174526	0	21ur-6505
WBGene00174527	0	21ur-11555
WBGene00174528	0	21ur-14171
WBGene00174529	0	21ur-7290
WBGene00174530	0	21ur-11270
WBGene00174531	0	21ur-10538
WBGene00174532	0	21ur-10996
WBGene00174533	0	21ur-5689
WBGene00174534	0	21ur-7463
WBGene00174535	0	21ur-9681
WBGene00174536	0	21ur-9317
WBGene00174537	0	21ur-7153
WBGene00174538	0	21ur-9831
WBGene00174539	0	21ur-7773
WBGene00174540	0	21ur-9809
WBGene00174541	0	21ur-13011
WBGene00174542	0	21ur-12174
WBGene00174543	0	21ur-15450
WBGene00174544	0	21ur-13536
WBGene00174545	0	21ur-9171
WBGene00174546	2	21ur-10030
WBGene00174547	0	21ur-13889
WBGene00174548	0	21ur-11277
WBGene00174549	0	21ur-11150
WBGene00174550	0	21ur-14146
WBGene00174551	0	21ur-6420
WBGene00174552	0	21ur-12265
WBGene00174553	0	21ur-10297
WBGene00174554	0	21ur-10994
WBGene00174555	0	21ur-13132
WBGene00174556	0	21ur-6696
WBGene00174557	0	21ur-13373
WBGene00174558	0	21ur-14583
WBGene00174559	0	21ur-12497
WBGene00174560	0	21ur-9936
WBGene00174561	0	21ur-7712
WBGene00174562	0	21ur-8110
WBGene00174563	0	21ur-8633
WBGene00174564	0	21ur-13487
WBGene00174565	0	21ur-13525
WBGene00174566	0	21ur-14432
WBGene00174567	0	21ur-8525
WBGene00174568	0	21ur-10609
WBGene00174569	0	21ur-11793
WBGene00174570	2	21ur-6674
WBGene00174571	0	21ur-12257
WBGene00174572	0	21ur-10259
WBGene00174573	0	21ur-9414
WBGene00174574	0	21ur-13679
WBGene00174575	0	21ur-12758
WBGene00174576	0	21ur-10574
WBGene00174577	0	21ur-10594
WBGene00174578	0	21ur-12543
WBGene00174579	0	21ur-11516
WBGene00174580	0	21ur-8594
WBGene00174581	0	21ur-9642
WBGene00174582	0	21ur-9907
WBGene00174583	0	21ur-10579
WBGene00174584	0	21ur-11191
WBGene00174585	0	21ur-6499
WBGene00174586	0	21ur-6961
WBGene00174587	0	21ur-9802
WBGene00174588	0	21ur-12550
WBGene00174589	0	21ur-6182
WBGene00174590	0	21ur-10633
WBGene00174591	0	21ur-12001
WBGene00174592	0	21ur-6364
WBGene00174593	0	21ur-6795
WBGene00174594	0	21ur-5707
WBGene00174595	0	21ur-6158
WBGene00174596	0	21ur-10939
WBGene00174597	0	21ur-9742
WBGene00174598	0	21ur-13824
WBGene00174599	0	21ur-9545
WBGene00174600	0	21ur-9372
WBGene00174601	0	21ur-11226
WBGene00174602	0	21ur-6304
WBGene00174603	0	21ur-10706
WBGene00174604	0	21ur-5763
WBGene00174605	0	21ur-14613
WBGene00174606	0	21ur-7839
WBGene00174607	0	21ur-6936
WBGene00174608	0	21ur-7514
WBGene00174609	0	21ur-6336
WBGene00174610	0	21ur-6596
WBGene00174611	0	21ur-9127
WBGene00174612	0	21ur-9914
WBGene00174613	0	21ur-6072
WBGene00174614	0	21ur-9688
WBGene00174615	0	21ur-8175
WBGene00174616	0	21ur-11908
WBGene00174617	0	21ur-6191
WBGene00174618	0	21ur-12473
WBGene00174619	0	21ur-8449
WBGene00174620	1	21ur-10796
WBGene00174621	0	21ur-6443
WBGene00174622	0	21ur-15278
WBGene00174623	0	21ur-10252
WBGene00174624	0	21ur-12305
WBGene00174625	0	21ur-13653
WBGene00174626	0	21ur-11881
WBGene00174627	0	21ur-11699
WBGene00174628	0	21ur-9583
WBGene00174629	0	21ur-10974
WBGene00174630	0	21ur-15478
WBGene00174631	0	21ur-8095
WBGene00174632	0	21ur-8811
WBGene00174633	0	21ur-6319
WBGene00174634	0	21ur-12951
WBGene00174635	0	21ur-7516
WBGene00174636	0	21ur-7532
WBGene00174637	0	21ur-7561
WBGene00174638	1	21ur-5863
WBGene00174639	0	21ur-11149
WBGene00174640	0	21ur-12862
WBGene00174641	0	21ur-7182
WBGene00174642	0	21ur-15687
WBGene00174643	0	21ur-5808
WBGene00174644	0	21ur-13090
WBGene00174645	0	21ur-9768
WBGene00174646	0	21ur-14094
WBGene00174647	0	21ur-12880
WBGene00174648	0	21ur-15601
WBGene00174649	0	21ur-14261
WBGene00174650	0	21ur-12162
WBGene00174651	0	21ur-11081
WBGene00174652	0	21ur-9567
