Geneid	"RNA STAR on data 17, data 15, and data 5: mapped.bam"	Public Name
WBGene00167786	0	21ur-9657
WBGene00167787	0	21ur-15353
WBGene00167788	0	21ur-11412
WBGene00167789	0	21ur-11995
WBGene00167790	0	21ur-8161
WBGene00167791	0	21ur-6084
WBGene00167792	0	21ur-8324
WBGene00167793	0	21ur-13346
WBGene00167794	0	21ur-9878
WBGene00167795	0	21ur-6914
WBGene00167796	0	21ur-7184
WBGene00167797	0	21ur-7754
WBGene00167799	0	21ur-6174
WBGene00167800	0	21ur-7605
WBGene00167801	0	21ur-8277
WBGene00167802	0	21ur-10894
WBGene00167803	0	21ur-9474
WBGene00167804	0	21ur-10420
WBGene00167805	1	21ur-6269
WBGene00167806	0	21ur-8118
WBGene00167807	0	21ur-15069
WBGene00167808	0	21ur-12793
WBGene00167809	0	21ur-7262
WBGene00167810	0	21ur-14865
WBGene00167811	0	21ur-13758
WBGene00167812	0	21ur-7914
WBGene00167813	0	21ur-13815
WBGene00167814	0	21ur-10446
WBGene00167815	0	21ur-8729
WBGene00167816	0	21ur-8225
WBGene00167817	0	21ur-12104
WBGene00167818	0	21ur-9256
WBGene00167819	0	21ur-13491
WBGene00167820	0	21ur-10882
WBGene00167821	0	21ur-14735
WBGene00167822	0	21ur-12937
WBGene00167823	0	21ur-12092
WBGene00167824	0	21ur-9839
WBGene00167825	0	21ur-6602
WBGene00167826	0	21ur-14039
WBGene00167827	0	21ur-11972
WBGene00167828	0	21ur-10449
WBGene00167829	0	21ur-9608
WBGene00167830	1	21ur-10871
WBGene00167831	0	21ur-7040
WBGene00167832	0	21ur-12017
WBGene00167833	0	21ur-12541
WBGene00167834	0	21ur-13464
WBGene00167835	0	21ur-14045
WBGene00167836	0	21ur-12177
WBGene00167837	0	21ur-9133
WBGene00167838	0	21ur-5845
WBGene00167839	0	21ur-9816
WBGene00167840	0	21ur-9895
WBGene00167841	0	21ur-8432
WBGene00167842	0	21ur-14976
WBGene00167843	0	21ur-11347
WBGene00167845	0	21ur-9737
WBGene00167846	0	21ur-13861
WBGene00167847	0	21ur-9684
WBGene00167848	0	21ur-13470
WBGene00167849	0	21ur-6847
WBGene00167850	0	21ur-9929
WBGene00167851	0	21ur-11115
WBGene00167852	0	21ur-10526
WBGene00167853	0	21ur-7667
WBGene00167854	0	21ur-9855
WBGene00167855	0	21ur-14707
WBGene00167856	0	21ur-14602
WBGene00167857	0	21ur-12414
WBGene00167858	0	21ur-12228
WBGene00167859	0	21ur-8403
WBGene00167860	0	21ur-7749
WBGene00167861	0	21ur-9226
WBGene00167862	0	21ur-6788
WBGene00167863	0	21ur-12666
WBGene00167864	0	21ur-9853
WBGene00167865	0	21ur-12649
WBGene00167866	0	21ur-12094
WBGene00167867	0	21ur-14218
WBGene00167868	0	21ur-6345
WBGene00167869	0	21ur-7025
WBGene00167870	0	21ur-13543
WBGene00167871	0	21ur-9610
WBGene00167872	0	21ur-8563
WBGene00167873	0	21ur-13047
WBGene00167874	0	21ur-7248
WBGene00167875	0	21ur-14053
WBGene00167876	0	21ur-15668
WBGene00167877	0	21ur-13167
WBGene00167878	0	21ur-15415
WBGene00167879	0	21ur-13271
WBGene00167880	0	21ur-14957
WBGene00167881	0	21ur-13834
WBGene00167882	0	21ur-7768
WBGene00167883	0	21ur-12323
WBGene00167884	0	21ur-8798
WBGene00167885	0	21ur-10413
WBGene00167886	0	21ur-10990
WBGene00167887	0	21ur-10168
WBGene00167888	0	21ur-8280
WBGene00167889	0	21ur-5484
WBGene00167890	0	21ur-13809
WBGene00167891	0	21ur-12493
WBGene00167892	0	21ur-12985
WBGene00167893	0	21ur-8210
WBGene00167894	0	21ur-9576
WBGene00167895	0	21ur-5603
WBGene00167896	0	21ur-10349
WBGene00167897	0	21ur-13198
WBGene00167898	0	21ur-15264
WBGene00167899	0	21ur-6531
WBGene00167900	0	21ur-12386
WBGene00167901	0	21ur-11481
WBGene00167902	0	21ur-9992
WBGene00167903	0	21ur-7298
WBGene00167904	0	21ur-8595
WBGene00167905	0	21ur-10776
WBGene00167906	1	21ur-11948
WBGene00167907	0	21ur-8305
WBGene00167908	0	21ur-10233
WBGene00167909	0	21ur-15144
WBGene00167910	0	21ur-13161
WBGene00167911	0	21ur-14409
WBGene00167912	0	21ur-15477
WBGene00167913	0	21ur-14876
WBGene00167914	0	21ur-14470
WBGene00167915	0	21ur-15454
WBGene00167916	0	21ur-14280
WBGene00167917	0	21ur-8672
WBGene00167918	0	21ur-9195
WBGene00167919	0	21ur-11328
WBGene00167920	0	21ur-7200
WBGene00167921	0	21ur-9546
WBGene00167922	0	21ur-5571
WBGene00167923	0	21ur-7207
WBGene00167924	0	21ur-10479
WBGene00167925	0	21ur-11158
WBGene00167926	0	21ur-14207
WBGene00167927	0	21ur-7462
WBGene00167928	0	21ur-7336
WBGene00167929	0	21ur-11334
WBGene00167930	0	21ur-9074
WBGene00167931	0	21ur-12502
WBGene00167932	0	21ur-11321
WBGene00167933	0	21ur-10078
WBGene00167934	0	21ur-9424
WBGene00167935	0	21ur-7801
WBGene00167936	0	21ur-15561
WBGene00167937	0	21ur-11478
WBGene00167938	0	21ur-6798
WBGene00167939	0	21ur-11154
WBGene00167940	0	21ur-10060
WBGene00167941	0	21ur-8008
WBGene00167942	0	21ur-14250
WBGene00167943	0	21ur-5864
WBGene00167944	0	21ur-14477
WBGene00167945	0	21ur-8711
WBGene00167946	0	21ur-14466
WBGene00167947	0	21ur-12728
WBGene00167948	0	21ur-7416
WBGene00167949	0	21ur-13428
WBGene00167950	0	21ur-11180
WBGene00167951	0	21ur-14262
WBGene00167952	0	21ur-5803
WBGene00167953	0	21ur-12626
WBGene00167954	0	21ur-11689
WBGene00167955	0	21ur-15661
WBGene00167956	0	21ur-15574
WBGene00167957	0	21ur-12237
WBGene00167958	0	21ur-14387
WBGene00167959	0	21ur-14784
WBGene00167960	0	21ur-14456
WBGene00167961	0	21ur-6305
WBGene00167962	0	21ur-15530
WBGene00167963	0	21ur-8176
WBGene00167964	0	21ur-15358
WBGene00167965	0	21ur-13729
WBGene00167966	0	21ur-8207
WBGene00167967	0	21ur-6702
WBGene00167968	0	21ur-6052
WBGene00167969	0	21ur-9358
WBGene00167970	0	21ur-13008
WBGene00167971	0	21ur-11859
WBGene00167972	0	21ur-6039
WBGene00167973	0	21ur-9189
WBGene00167974	0	21ur-6842
WBGene00167975	0	21ur-6049
WBGene00167976	0	21ur-11581
WBGene00167977	0	21ur-6435
WBGene00167978	0	21ur-7318
WBGene00167979	0	21ur-12336
WBGene00167980	0	21ur-6670
WBGene00167981	0	21ur-14424
WBGene00167982	0	21ur-15699
WBGene00167983	0	21ur-10737
WBGene00167984	0	21ur-10502
WBGene00167985	0	21ur-10126
WBGene00167986	0	21ur-5955
WBGene00167987	0	21ur-6451
WBGene00167988	0	21ur-14716
WBGene00167989	0	21ur-14032
WBGene00167990	0	21ur-10662
WBGene00167991	0	21ur-5921
WBGene00167992	0	21ur-6035
WBGene00167993	0	21ur-7549
WBGene00167994	0	21ur-14917
WBGene00167995	0	21ur-8514
WBGene00167996	0	21ur-9527
WBGene00167997	0	21ur-12533
WBGene00167998	0	21ur-10410
WBGene00167999	0	21ur-10035
WBGene00168000	0	21ur-10198
WBGene00168001	0	21ur-8420
WBGene00168002	0	21ur-8091
WBGene00168003	0	21ur-6247
WBGene00168004	0	21ur-7864
WBGene00168005	0	21ur-14937
WBGene00168006	0	21ur-13849
WBGene00168007	0	21ur-5474
WBGene00168008	0	21ur-12791
WBGene00168009	0	21ur-10952
WBGene00168010	0	21ur-13228
WBGene00168011	0	21ur-12810
WBGene00168012	0	21ur-11079
WBGene00168013	0	21ur-6883
WBGene00168014	0	21ur-14563
WBGene00168015	0	21ur-13842
WBGene00168016	0	21ur-5688
WBGene00168017	0	21ur-13099
WBGene00168018	0	21ur-12944
WBGene00168019	0	21ur-11682
WBGene00168020	0	21ur-9646
WBGene00168021	0	21ur-6682
WBGene00168022	0	21ur-13054
WBGene00168023	0	21ur-6023
WBGene00168024	0	21ur-13564
WBGene00168025	0	21ur-15421
WBGene00168026	0	21ur-11525
WBGene00168027	0	21ur-9062
WBGene00168028	1	21ur-12294
WBGene00168029	0	21ur-10723
WBGene00168030	0	21ur-7109
WBGene00168031	0	21ur-8743
WBGene00168032	0	21ur-14749
WBGene00168033	0	21ur-6816
WBGene00168034	0	21ur-8985
WBGene00168035	0	21ur-9115
WBGene00168036	0	21ur-10792
WBGene00168037	0	21ur-14364
WBGene00168038	0	21ur-12065
WBGene00168039	0	21ur-12309
WBGene00168040	0	21ur-15416
WBGene00168041	0	21ur-13209
WBGene00168042	0	21ur-13082
WBGene00168043	0	21ur-5631
WBGene00168044	0	21ur-13924
WBGene00168045	0	21ur-9192
WBGene00168046	0	21ur-6791
WBGene00168047	0	21ur-14443
WBGene00168048	0	21ur-14321
WBGene00168049	8	21ur-8422
WBGene00168050	0	21ur-15219
WBGene00168051	0	21ur-12409
WBGene00168052	0	21ur-6262
WBGene00168053	0	21ur-6096
WBGene00168054	0	21ur-9972
WBGene00168055	0	21ur-8622
WBGene00168056	0	21ur-15409
WBGene00168057	0	21ur-13479
WBGene00168058	0	21ur-12312
WBGene00168059	0	21ur-10492
WBGene00168060	0	21ur-5835
WBGene00168061	0	21ur-5810
WBGene00168062	0	21ur-6491
WBGene00168063	0	21ur-13170
WBGene00168064	0	21ur-11187
WBGene00168065	0	21ur-10215
WBGene00168066	0	21ur-6237
WBGene00168067	0	21ur-13664
WBGene00168068	0	21ur-9599
WBGene00168069	0	21ur-14185
WBGene00168070	0	21ur-5638
WBGene00168071	0	21ur-14119
WBGene00168072	0	21ur-12580
WBGene00168073	0	21ur-10067
WBGene00168074	0	21ur-10832
WBGene00168075	0	21ur-15537
WBGene00168076	0	21ur-14600
WBGene00168077	0	21ur-9825
WBGene00168078	0	21ur-15239
WBGene00168079	0	21ur-12737
WBGene00168080	0	21ur-15249
WBGene00168081	0	21ur-13320
WBGene00168082	0	21ur-7876
WBGene00168083	0	21ur-10053
WBGene00168084	0	21ur-7483
WBGene00168085	0	21ur-15581
WBGene00168086	0	21ur-15609
WBGene00168087	0	21ur-5940
WBGene00168088	0	21ur-8128
WBGene00168089	0	21ur-5767
WBGene00168090	0	21ur-9535
WBGene00168091	0	21ur-11926
WBGene00168092	0	21ur-8837
WBGene00168093	0	21ur-14777
WBGene00168094	0	21ur-12440
WBGene00168095	0	21ur-5607
WBGene00168096	0	21ur-9215
WBGene00168097	0	21ur-14307
WBGene00168098	0	21ur-7652
WBGene00168099	0	21ur-10095
WBGene00168100	0	21ur-6571
WBGene00168101	0	21ur-9304
WBGene00168102	0	21ur-6324
WBGene00168103	0	21ur-8174
WBGene00168104	0	21ur-14215
WBGene00168105	0	21ur-12108
WBGene00168106	0	21ur-15391
WBGene00168107	0	21ur-6469
WBGene00168108	0	21ur-12600
WBGene00168109	0	21ur-15230
WBGene00168110	0	21ur-9341
WBGene00168111	0	21ur-7713
WBGene00168112	0	21ur-13366
WBGene00168113	0	21ur-7069
WBGene00168114	0	21ur-14656
WBGene00168115	0	21ur-11664
WBGene00168116	0	21ur-9868
WBGene00168117	0	21ur-5815
WBGene00168118	0	21ur-13734
WBGene00168119	0	21ur-13197
WBGene00168120	0	21ur-11825
WBGene00168121	0	21ur-9953
WBGene00168122	0	21ur-11248
WBGene00168123	0	21ur-10783
WBGene00168124	0	21ur-13412
WBGene00168125	0	21ur-13213
WBGene00168126	0	21ur-14179
WBGene00168127	0	21ur-8830
WBGene00168128	0	21ur-15426
WBGene00168129	0	21ur-13234
WBGene00168130	0	21ur-12348
WBGene00168131	0	21ur-6146
WBGene00168132	0	21ur-14884
WBGene00168133	0	21ur-5980
WBGene00168134	0	21ur-12850
WBGene00168135	0	21ur-15256
WBGene00168136	0	21ur-13717
WBGene00168137	0	21ur-7288
WBGene00168138	0	21ur-13628
WBGene00168139	0	21ur-12746
WBGene00168140	0	21ur-5509
WBGene00168141	0	21ur-8791
WBGene00168142	0	21ur-14458
WBGene00168143	0	21ur-14252
WBGene00168144	0	21ur-10807
WBGene00168145	0	21ur-10485
WBGene00168146	0	21ur-15178
WBGene00168147	0	21ur-12772
WBGene00168148	0	21ur-11714
WBGene00168149	0	21ur-9125
WBGene00168150	0	21ur-15289
WBGene00168151	0	21ur-8952
WBGene00168152	0	21ur-14627
WBGene00168153	0	21ur-10362
WBGene00168154	0	21ur-5745
WBGene00168155	0	21ur-11431
WBGene00168156	0	21ur-11703
WBGene00168157	0	21ur-13114
WBGene00168158	0	21ur-10959
WBGene00168159	0	21ur-11296
WBGene00168160	0	21ur-9753
WBGene00168161	0	21ur-10913
WBGene00168162	0	21ur-11912
WBGene00168163	0	21ur-9159
WBGene00168164	0	21ur-6996
WBGene00168165	0	21ur-13675
WBGene00168166	0	21ur-9518
WBGene00168167	0	21ur-14915
WBGene00168168	0	21ur-6476
WBGene00168169	0	21ur-10509
WBGene00168170	0	21ur-7412
WBGene00168171	0	21ur-10672
WBGene00168172	0	21ur-7866
WBGene00168173	0	21ur-13655
WBGene00168174	0	21ur-10511
WBGene00168175	0	21ur-11237
WBGene00168176	0	21ur-9168
WBGene00168177	0	21ur-10908
WBGene00168178	0	21ur-12846
WBGene00168179	0	21ur-11395
WBGene00168180	0	21ur-11837
WBGene00168181	0	21ur-6968
WBGene00168182	0	21ur-13804
WBGene00168183	0	21ur-8585
WBGene00168184	0	21ur-15111
WBGene00168185	0	21ur-6545
WBGene00168186	0	21ur-14635
WBGene00168187	0	21ur-13357
WBGene00168188	0	21ur-5987
WBGene00168189	0	21ur-5969
WBGene00168190	0	21ur-12904
WBGene00168191	0	21ur-9746
WBGene00168192	0	21ur-7354
WBGene00168193	0	21ur-7547
WBGene00168194	0	21ur-15092
WBGene00168195	0	21ur-7401
WBGene00168196	0	21ur-9396
WBGene00168197	0	21ur-14675
WBGene00168198	0	21ur-12942
WBGene00168199	0	21ur-14360
WBGene00168200	0	21ur-6822
WBGene00168201	0	21ur-11394
WBGene00168202	0	21ur-12367
WBGene00168203	0	21ur-10713
WBGene00168204	0	21ur-8042
WBGene00168205	0	21ur-8946
WBGene00168206	0	21ur-12679
WBGene00168207	0	21ur-5623
WBGene00168208	0	21ur-11850
WBGene00168209	0	21ur-13021
WBGene00168210	0	21ur-10945
WBGene00168211	0	21ur-8629
WBGene00168212	0	21ur-15240
WBGene00168213	0	21ur-8656
WBGene00168214	0	21ur-14714
WBGene00168215	0	21ur-8983
WBGene00168216	0	21ur-9663
WBGene00168217	0	21ur-15037
WBGene00168218	0	21ur-10368
WBGene00168219	0	21ur-5999
WBGene00168220	0	21ur-7845
WBGene00168221	0	21ur-8057
WBGene00168222	0	21ur-13945
WBGene00168223	0	21ur-15280
WBGene00168224	0	21ur-13343
WBGene00168225	0	21ur-11797
WBGene00168226	0	21ur-11533
WBGene00168227	0	21ur-5538
WBGene00168228	0	21ur-14532
WBGene00168229	0	21ur-13382
WBGene00168230	0	21ur-12837
WBGene00168231	0	21ur-11509
WBGene00168232	0	21ur-9651
WBGene00168233	0	21ur-7120
WBGene00168234	0	21ur-15145
WBGene00168235	0	21ur-9161
WBGene00168236	0	21ur-7363
WBGene00168237	0	21ur-6761
WBGene00168238	0	21ur-10344
WBGene00168239	0	21ur-9046
WBGene00168240	0	21ur-12393
WBGene00168241	0	21ur-15063
WBGene00168242	0	21ur-6447
WBGene00168243	0	21ur-15663
WBGene00168244	1	21ur-8037
WBGene00168245	0	21ur-13876
WBGene00168246	0	21ur-13991
WBGene00168247	0	21ur-14271
WBGene00168248	0	21ur-5960
WBGene00168249	0	21ur-11161
WBGene00168250	0	21ur-14974
WBGene00168251	0	21ur-12596
WBGene00168252	0	21ur-6275
WBGene00168253	0	21ur-7767
WBGene00168254	0	21ur-6878
WBGene00168255	0	21ur-8350
WBGene00168256	0	21ur-15312
WBGene00168257	0	21ur-13431
WBGene00168258	0	21ur-10461
WBGene00168259	0	21ur-12789
WBGene00168260	0	21ur-11518
WBGene00168261	0	21ur-8157
WBGene00168262	0	21ur-8679
WBGene00168263	0	21ur-12159
WBGene00168264	0	21ur-5848
WBGene00168265	0	21ur-11168
WBGene00168266	0	21ur-8310
WBGene00168267	0	21ur-12531
WBGene00168268	0	21ur-11080
WBGene00168269	0	21ur-7985
WBGene00168270	0	21ur-11676
WBGene00168271	0	21ur-15226
WBGene00168272	0	21ur-9506
WBGene00168273	0	21ur-9944
WBGene00168274	0	21ur-9603
WBGene00168275	0	21ur-14663
WBGene00168276	0	21ur-11106
WBGene00168277	0	21ur-10915
WBGene00168278	0	21ur-9090
WBGene00168279	0	21ur-6360
WBGene00168280	0	21ur-6739
WBGene00168281	0	21ur-11823
WBGene00168282	0	21ur-5975
WBGene00168283	0	21ur-11430
WBGene00168284	2	21ur-10577
WBGene00168285	0	21ur-7968
WBGene00168286	0	21ur-11087
WBGene00168287	0	21ur-6802
WBGene00168288	0	21ur-6252
WBGene00168289	0	21ur-6858
WBGene00168290	0	21ur-5561
WBGene00168291	0	21ur-10014
WBGene00168292	0	21ur-13513
WBGene00168293	0	21ur-12190
WBGene00168294	0	21ur-8882
WBGene00168295	0	21ur-6891
WBGene00168296	0	21ur-13103
WBGene00168297	0	21ur-12205
WBGene00168298	0	21ur-7100
WBGene00168299	0	21ur-14359
WBGene00168300	0	21ur-10682
WBGene00168301	0	21ur-9674
WBGene00168302	0	21ur-7215
WBGene00168303	0	21ur-13612
WBGene00168304	0	21ur-10305
WBGene00168305	0	21ur-6677
WBGene00168306	0	21ur-8384
WBGene00168307	0	21ur-15690
WBGene00168308	0	21ur-5703
WBGene00168309	0	21ur-7278
WBGene00168310	0	21ur-9009
WBGene00168311	0	21ur-15438
WBGene00168312	0	21ur-14946
WBGene00168313	0	21ur-8102
WBGene00168314	0	21ur-13256
WBGene00168315	0	21ur-6081
WBGene00168316	1	21ur-8460
WBGene00168317	0	21ur-10331
WBGene00168318	0	21ur-5460
WBGene00168319	0	21ur-7383
WBGene00168320	0	21ur-8364
WBGene00168321	0	21ur-8287
WBGene00168322	0	21ur-12780
WBGene00168323	0	21ur-12360
WBGene00168324	0	21ur-7133
WBGene00168325	0	21ur-10247
WBGene00168326	0	21ur-15052
WBGene00168327	0	21ur-12993
WBGene00168328	0	21ur-6925
WBGene00168329	0	21ur-13338
WBGene00168330	0	21ur-12426
WBGene00168331	0	21ur-12057
WBGene00168332	0	21ur-6471
WBGene00168333	0	21ur-9449
WBGene00168334	0	21ur-14200
WBGene00168335	0	21ur-6229
WBGene00168336	0	21ur-8565
WBGene00168337	0	21ur-7275
WBGene00168338	0	21ur-11232
WBGene00168339	0	21ur-10240
WBGene00168340	0	21ur-12802
WBGene00168341	0	21ur-10058
WBGene00168342	0	21ur-15325
WBGene00168343	0	21ur-9520
WBGene00168344	0	21ur-14909
WBGene00168345	0	21ur-9332
WBGene00168346	0	21ur-12249
WBGene00168347	0	21ur-13108
WBGene00168348	0	21ur-12782
WBGene00168349	0	21ur-10599
WBGene00168350	0	21ur-7812
WBGene00168351	0	21ur-9275
WBGene00168352	0	21ur-14292
WBGene00168353	0	21ur-13813
WBGene00168354	0	21ur-11659
WBGene00168355	0	21ur-13386
WBGene00168356	0	21ur-7256
WBGene00168357	0	21ur-7632
WBGene00168358	0	21ur-12453
WBGene00168359	0	21ur-9202
WBGene00168360	0	21ur-15314
WBGene00168361	0	21ur-5531
WBGene00168362	0	21ur-6525
WBGene00168363	0	21ur-8395
WBGene00168364	0	21ur-11571
WBGene00168365	0	21ur-12021
WBGene00168366	0	21ur-7007
WBGene00168367	0	21ur-10051
WBGene00168368	0	21ur-7523
WBGene00168369	0	21ur-15506
WBGene00168370	0	21ur-8707
WBGene00168371	0	21ur-10425
WBGene00168372	0	21ur-11993
WBGene00168373	0	21ur-9026
WBGene00168374	0	21ur-11884
WBGene00168375	1	21ur-11860
WBGene00168376	0	21ur-6851
WBGene00168377	1	21ur-13241
WBGene00168378	0	21ur-11721
WBGene00168379	0	21ur-9348
WBGene00168380	0	21ur-6774
WBGene00168381	0	21ur-7135
WBGene00168382	0	21ur-15081
WBGene00168383	0	21ur-5715
WBGene00168384	0	21ur-8476
WBGene00168385	0	21ur-8886
WBGene00168386	0	21ur-6868
WBGene00168387	0	21ur-14491
WBGene00168388	0	21ur-8263
WBGene00168389	0	21ur-14126
WBGene00168390	0	21ur-5557
WBGene00168391	0	21ur-8917
WBGene00168392	0	21ur-7080
WBGene00168393	0	21ur-11888
WBGene00168394	0	21ur-8413
WBGene00168395	0	21ur-13246
WBGene00168396	0	21ur-8456
WBGene00168397	2	21ur-14348
WBGene00168398	0	21ur-12185
WBGene00168399	0	21ur-15588
WBGene00168400	0	21ur-8088
WBGene00168401	0	21ur-10300
WBGene00168402	0	21ur-9837
WBGene00168403	0	21ur-15360
WBGene00168404	0	21ur-7041
WBGene00168405	0	21ur-15651
WBGene00168406	0	21ur-5690
WBGene00168407	0	21ur-15448
WBGene00168408	0	21ur-15291
WBGene00168409	5	21ur-8530
WBGene00168410	0	21ur-8996
WBGene00168411	0	21ur-14134
WBGene00168412	0	21ur-8182
WBGene00168413	0	21ur-13075
WBGene00168414	1	21ur-13165
WBGene00168415	0	21ur-10963
WBGene00168416	0	21ur-9440
WBGene00168417	0	21ur-14411
WBGene00168418	0	21ur-10084
WBGene00168419	0	21ur-11601
WBGene00168420	0	21ur-8861
WBGene00168421	0	21ur-13523
WBGene00168422	0	21ur-11130
WBGene00168423	0	21ur-8527
WBGene00168424	0	21ur-14592
WBGene00168425	0	21ur-13181
WBGene00168426	0	21ur-9266
WBGene00168427	0	21ur-11965
WBGene00168428	0	21ur-12696
WBGene00168429	0	21ur-6094
WBGene00168430	0	21ur-14144
WBGene00168431	0	21ur-6743
WBGene00168432	0	21ur-10568
WBGene00168433	0	21ur-14814
WBGene00168434	0	21ur-5723
WBGene00168435	0	21ur-7861
WBGene00168436	0	21ur-5710
WBGene00168437	0	21ur-10491
WBGene00168438	0	21ur-15565
WBGene00168439	0	21ur-13058
WBGene00168440	0	21ur-7118
WBGene00168441	0	21ur-9324
WBGene00168442	0	21ur-14294
WBGene00168443	0	21ur-15018
WBGene00168444	0	21ur-14768
WBGene00168445	0	21ur-7946
WBGene00168446	0	21ur-15335
WBGene00168447	0	21ur-10503
WBGene00168448	0	21ur-9247
WBGene00168449	0	21ur-15517
WBGene00168450	0	21ur-11638
WBGene00168451	0	21ur-11616
WBGene00168452	0	21ur-11840
WBGene00168453	0	21ur-13763
WBGene00168454	0	21ur-10149
WBGene00168455	0	21ur-13396
WBGene00168456	0	21ur-12527
WBGene00168457	0	21ur-11631
WBGene00168458	0	21ur-11979
WBGene00168459	0	21ur-9056
WBGene00168460	1	21ur-14552
WBGene00168461	0	21ur-15307
WBGene00168462	0	21ur-10282
WBGene00168463	0	21ur-7660
WBGene00168464	0	21ur-10606
WBGene00168465	0	21ur-5799
WBGene00168466	0	21ur-6163
WBGene00168467	1	21ur-9997
WBGene00168468	0	21ur-13647
WBGene00168469	0	21ur-7793
WBGene00168470	0	21ur-12972
WBGene00168472	0	21ur-14540
WBGene00168473	0	21ur-11650
WBGene00168474	1	21ur-10816
WBGene00168475	0	21ur-9551
WBGene00168476	0	21ur-15658
WBGene00168477	0	21ur-10436
WBGene00168478	0	21ur-14334
WBGene00168479	0	21ur-13776
WBGene00168480	0	21ur-7576
WBGene00168481	0	21ur-9289
WBGene00168482	0	21ur-6412
WBGene00168483	0	21ur-10929
WBGene00168484	0	21ur-14195
WBGene00168485	0	21ur-11263
WBGene00168486	0	21ur-7641
WBGene00168487	0	21ur-7144
WBGene00168488	0	21ur-15099
WBGene00168489	0	21ur-9541
WBGene00168490	0	21ur-7657
WBGene00168491	0	21ur-9787
WBGene00168492	0	21ur-6633
WBGene00168493	0	21ur-7426
WBGene00168494	0	21ur-10073
WBGene00168495	0	21ur-12482
WBGene00168496	0	21ur-6880
WBGene00168497	0	21ur-12219
WBGene00168498	0	21ur-11744
WBGene00168499	0	21ur-15547
WBGene00168500	0	21ur-9636
WBGene00168501	0	21ur-12032
WBGene00168502	0	21ur-9962
WBGene00168503	0	21ur-11782
WBGene00168504	0	21ur-9716
WBGene00168505	0	21ur-12279
WBGene00168506	0	21ur-12028
WBGene00168507	0	21ur-8221
WBGene00168508	0	21ur-13912
WBGene00168509	0	21ur-7920
WBGene00168510	0	21ur-11623
WBGene00168511	0	21ur-8493
WBGene00168512	0	21ur-7588
WBGene00168513	0	21ur-7770
WBGene00168514	0	21ur-7391
WBGene00168515	0	21ur-7017
WBGene00168516	0	21ur-10613
WBGene00168517	0	21ur-7901
WBGene00168518	0	21ur-5529
WBGene00168519	0	21ur-13262
WBGene00168520	0	21ur-9011
WBGene00168521	0	21ur-11220
WBGene00168522	0	21ur-10746
WBGene00168523	0	21ur-8036
WBGene00168524	0	21ur-11513
WBGene00168525	0	21ur-7826
WBGene00168526	0	21ur-8023
WBGene00168527	0	21ur-12034
WBGene00168528	0	21ur-14516
WBGene00168529	0	21ur-14525
WBGene00168530	0	21ur-7795
WBGene00168531	0	21ur-13619
WBGene00168532	0	21ur-13361
WBGene00168533	0	21ur-15636
WBGene00168534	0	21ur-13458
WBGene00168535	1	21ur-9432
WBGene00168536	0	21ur-11800
WBGene00168537	0	21ur-13278
WBGene00168538	0	21ur-11656
WBGene00168539	0	21ur-12546
WBGene00168540	0	21ur-9465
WBGene00168541	0	21ur-9135
WBGene00168542	0	21ur-13020
WBGene00168543	0	21ur-10005
WBGene00168544	0	21ur-14952
WBGene00168545	0	21ur-13652
WBGene00168546	0	21ur-7614
WBGene00168547	0	21ur-11301
WBGene00168548	0	21ur-9924
WBGene00168549	0	21ur-9391
WBGene00168550	0	21ur-8894
WBGene00168551	0	21ur-13856
WBGene00168552	0	21ur-10785
WBGene00168553	0	21ur-8371
WBGene00168554	0	21ur-11517
WBGene00168555	0	21ur-13033
WBGene00168556	0	21ur-14529
WBGene00168557	0	21ur-11956
WBGene00168558	0	21ur-9532
WBGene00168559	0	21ur-13141
WBGene00168560	0	21ur-11891
WBGene00168561	0	21ur-10848
WBGene00168562	0	21ur-14900
WBGene00168563	0	21ur-13702
WBGene00168564	0	21ur-11259
WBGene00168565	0	21ur-14629
WBGene00168566	0	21ur-10856
WBGene00168567	0	21ur-14805
WBGene00168568	0	21ur-12926
WBGene00168569	0	21ur-12832
WBGene00168570	0	21ur-9708
WBGene00168571	0	21ur-8816
WBGene00168572	0	21ur-10617
WBGene00168573	0	21ur-15462
WBGene00168574	0	21ur-6021
WBGene00168575	0	21ur-5683
WBGene00168576	0	21ur-12610
WBGene00168577	0	21ur-15195
WBGene00168578	0	21ur-8338
WBGene00168579	0	21ur-14107
WBGene00168580	0	21ur-14726
WBGene00168581	0	21ur-8927
WBGene00168582	0	21ur-10260
WBGene00168583	0	21ur-11620
WBGene00168584	0	21ur-6288
WBGene00168585	0	21ur-12230
WBGene00168586	0	21ur-15439
WBGene00168587	0	21ur-10532
WBGene00168588	0	21ur-5657
WBGene00168589	1	21ur-13782
WBGene00168590	0	21ur-13964
WBGene00168591	0	21ur-9811
WBGene00168592	1	21ur-7951
WBGene00168593	0	21ur-7323
WBGene00168594	0	21ur-10279
WBGene00168595	0	21ur-7129
WBGene00168596	0	21ur-6713
WBGene00168597	0	21ur-6355
WBGene00168598	0	21ur-11312
WBGene00168599	0	21ur-9000
WBGene00168600	0	21ur-9404
WBGene00168601	0	21ur-13896
WBGene00168602	0	21ur-8856
WBGene00168603	0	21ur-9043
WBGene00168604	0	21ur-5567
WBGene00168605	0	21ur-5893
WBGene00168606	0	21ur-8295
WBGene00168607	0	21ur-13260
WBGene00168608	0	21ur-11698
WBGene00168609	0	21ur-7387
