Geneid	"RNA STAR on data 17, data 15, and data 16: mapped.bam"	Public Name
WBGene00023201	4	Y102E9.t1
WBGene00023202	0	Y104H12A.t1
WBGene00023203	1	Y110A2AL.t1
WBGene00023204	0	Y110A2AL.t2
WBGene00023205	0	Y119D3B.10
WBGene00023206	0	Y119D3B.t1
WBGene00023207	0	ZC132.t1
WBGene00023208	0	ZC449.t1
WBGene00023209	11151	ZC513.7
WBGene00023210	0	ZK154.t1
WBGene00023211	0	ZK154.t2
WBGene00023212	0	ZK154.t3
WBGene00023213	0	ZK154.t4
WBGene00023214	0	ZK154.t5
WBGene00023215	0	ZK380.t1
WBGene00023216	0	ZK563.t1
WBGene00023217	0	ZK622.t1
WBGene00023218	0	rte-4
WBGene00023219	0	ZK783.t1
WBGene00023220	0	ZK994.t1
WBGene00023221	0	ZK994.t2
WBGene00023222	0	ZK994.t3
WBGene00023223	48	ZK1236.8
WBGene00023224	0	B0280.6
WBGene00023225	0	B0281.7
WBGene00023226	0	B0344.1
WBGene00023227	1	BE0003N10.t1
WBGene00023228	0	BE0003N10.t2
WBGene00023229	0	BE0003N10.t3
WBGene00023230	0	BE0003N10.t4
WBGene00023231	0	BE0003N10.t5
WBGene00023232	1	BE0003N10.t6
WBGene00023233	1	C08A9.2
WBGene00023234	0	C09G12.t1
WBGene00023235	0	C13A2.8
WBGene00023236	0	C14E2.t1
WBGene00023237	1	C17C3.14
WBGene00023238	0	C17H12.7
WBGene00023239	0	C18C4.4
WBGene00023240	0	C23H5.4
WBGene00023241	1	C23H5.5
WBGene00023242	0	C23H5.6
WBGene00023243	0	C24D10.3
WBGene00023244	31	C24H12.3
WBGene00023245	53	C33E10.3
WBGene00023246	6	C33E10.4
WBGene00023247	2	C33E10.7
WBGene00023248	3	C33E10.9
WBGene00023249	0	C35B1.t1
WBGene00023250	0	C36C9.t1
WBGene00023251	0	C36C9.t3
WBGene00023252	37	C39H7.2
WBGene00023253	0	C44C11.t1
WBGene00023254	0	C44C11.t2
WBGene00023255	0	C45H4.t1
WBGene00023256	0	C50A2.t1
WBGene00023257	9	C50A2.t2
WBGene00023259	26	C52D10.10
WBGene00023260	0	C52E12.t1
WBGene00023262	0	C54F6.2
WBGene00023263	106	D1005.t1
WBGene00023264	2	D1065.2
WBGene00023265	0	E03H12.8
WBGene00023266	0	F07E5.10
WBGene00023267	0	F07G11.6
WBGene00023268	0	F15A8.3
WBGene00023269	0	F16F9.t1
WBGene00023270	3	F17E9.14
WBGene00023271	33	F19G12.t1
WBGene00023272	0	F22E5.19
WBGene00023273	2	F23C8.2
WBGene00023274	1	F23C8.10
WBGene00023275	0	F23G4.t1
WBGene00023276	9	F25B4.3
WBGene00023277	3	F29C4.3
WBGene00023278	0	F30D4.1
WBGene00023279	0	F36A4.9
WBGene00023281	2	F39E9.8
WBGene00023282	2	F39E9.9
WBGene00023283	0	F40H7.6
WBGene00023284	132	F41B5.1
WBGene00023285	0	F42G2.t1
WBGene00023287	1	F46F5.3
WBGene00023288	0	F49F1.13
WBGene00023289	0	F53A3.5
WBGene00023290	0	F53B1.t1
WBGene00023291	11	F53H1.2
WBGene00023293	0	F54D12.t1
WBGene00023294	0	F54D12.t2
WBGene00023295	0	F56C11.t1
WBGene00023296	0	F56D12.t1
WBGene00023297	0	F56D12.t2
WBGene00023298	0	F56D12.t3
WBGene00023299	0	F56D12.t4
WBGene00023300	0	F56F11.t1
WBGene00023301	0	F58E2.1
WBGene00023302	0	F58E2.6
WBGene00023303	0	F58E2.8
WBGene00023304	0	F58F6.t1
WBGene00023305	0	F58F6.t2
WBGene00023306	2	F59A7.10
WBGene00023307	1	H06I04.t1
WBGene00023308	7	H11E01.t1
WBGene00023309	1	H17B01.t1
WBGene00023310	0	H17B01.t2
WBGene00023311	0	H17B01.t3
WBGene00023312	0	H17B01.t4
WBGene00023313	0	H28G03.5
WBGene00023314	0	H31G24.2
WBGene00023315	0	K02E7.8
WBGene00023316	0	K02E7.t1
WBGene00023317	0	K02H11.8
WBGene00023318	254	K07D4.1
WBGene00023319	0	K07E8.2
WBGene00023320	0	K07E8.4
WBGene00023321	0	K07E8.8
WBGene00023322	23	K08B12.4
WBGene00023323	403	K08F11.6
WBGene00023324	0	K10B2.t1
WBGene00023325	4	K10F12.1
WBGene00023326	0	M03D4.5
WBGene00023327	0	R03H4.8
WBGene00023328	0	R04B3.t1
WBGene00023329	0	R04B3.t2
WBGene00023330	0	R13D7.5
WBGene00023331	0	R13H7.3
WBGene00023332	0	R148.t2
WBGene00023333	0	R148.t3
WBGene00023334	0	R148.t4
WBGene00023335	0	T03D3.7
WBGene00023336	0	T03D3.8
WBGene00023337	3	T03D3.9
WBGene00023338	0	T03D3.10
WBGene00023339	0	T03D3.13
WBGene00023340	0	T05B11.5
WBGene00023341	0	T05H4.t1
WBGene00023342	0	T05H4.t2
WBGene00023343	0	T06A1.6
WBGene00023344	0	T08B2.t1
WBGene00023345	36	T12B5.9
WBGene00023346	0	T13B5.t1
WBGene00023348	0	T24E12.7
WBGene00023349	0	T25D1.t1
WBGene00023351	0	T27C4.5
WBGene00023352	0	T28B4.t2
WBGene00023353	0	W01H2.t1
WBGene00023354	0	W02D7.1
WBGene00023355	136	W02F12.1
WBGene00023356	0	W03F9.8
WBGene00023357	0	W03H1.t1
WBGene00023358	1	W10G11.8
WBGene00023359	0	Y4C6B.t3
WBGene00023360	0	Y22D7AL.t1
WBGene00023361	0	Y22D7AL.t2
WBGene00023362	0	Y22D7AL.t5
WBGene00023363	0	Y22D7AL.t6
WBGene00023364	0	Y22D7AR.t1
WBGene00023365	0	Y34B4A.t1
WBGene00023366	0	Y37E11B.t1
WBGene00023367	0	Y37E11B.t2
WBGene00023368	0	Y37F4.t1
WBGene00023369	0	Y37F4.t2
WBGene00023370	0	Y39A3B.t1
WBGene00023371	0	Y47C4A.t1
WBGene00023372	0	Y47C4A.t2
WBGene00023373	0	Y53G8B.t1
WBGene00023375	0	Y53G8B.t3
WBGene00023376	0	Y53G8B.t4
WBGene00023377	0	Y53G8B.t5
WBGene00023378	0	Y53G8B.t6
WBGene00023379	0	Y53G8B.t7
WBGene00023380	0	Y53G8B.t8
WBGene00023381	1	Y53G8B.t9
WBGene00023382	0	Y57E12AL.3
WBGene00023383	1	Y59E1B.t1
WBGene00023384	0	Y60C6A.t1
WBGene00023385	1	Y67D2.t1
WBGene00023386	2	Y67D2.t2
WBGene00023387	1	Y67D2.t3
WBGene00023388	3	Y67D2.t4
WBGene00023389	0	Y69A2AR.t1
WBGene00023390	0	Y69A2AR.t3
WBGene00023391	0	Y73B3A.t1
WBGene00023392	0	Y77E11A.t1
WBGene00023393	1	Y77E11A.t2
WBGene00023394	0	Y77E11A.t3
WBGene00023395	3	Y82E9BL.9
WBGene00023396	0	Y94H6A.t1
WBGene00023397	1	Y104H12A.t2
WBGene00023398	0	ZC123.t1
WBGene00023399	0	ZC239.1
WBGene00023400	0	ZK380.3
WBGene00023401	568	ZK380.t2
WBGene00023402	0	ZK488.3
WBGene00023404	895	plr-1
WBGene00023405	3252	sor-1
WBGene00023407	540	cex-1
WBGene00023408	323	cex-2
WBGene00023409	2578	mbd-2
WBGene00023410	5	clpr-2
WBGene00023411	1	srz-3
WBGene00023413	0	H31B20.2
WBGene00023414	246	R01H2.7
WBGene00023415	138	F16C3.3
WBGene00023416	26	spi-1
WBGene00023417	990	swm-1
WBGene00023418	4745	R06F6.12
WBGene00023419	911	F53F4.16
WBGene00023420	33	C26D10.7
WBGene00023421	3319	rde-11
WBGene00023422	1816	mrpl-21
WBGene00023423	12	F43C1.7
WBGene00023424	49	C53D6.10
WBGene00023425	12	try-9
WBGene00023427	628	F14D2.15
WBGene00023428	17	K07C5.10
WBGene00023429	11	W08G11.6
WBGene00023430	7	D1054.17
WBGene00023431	9	C25E10.13
WBGene00023432	293	K12B6.9
WBGene00023450	1244	T12D8.10
WBGene00023451	1223	mlc-7
WBGene00023452	16	mir-353
WBGene00023453	0	mir-356.1
WBGene00023454	7	mir-357
WBGene00023455	0	mir-358
WBGene00023456	0	mir-360
WBGene00023457	1	mir-359
WBGene00023458	22	M02E1.3
WBGene00023459	1	Y18D10A.26
WBGene00023460	27	F46H6.5
WBGene00023461	0	F53G12.12
WBGene00023462	8	srz-83
WBGene00023463	0	srz-82
WBGene00023464	0	srz-80
WBGene00023465	2	srz-81
WBGene00023466	0	R151.11
WBGene00023467	1	Y38F2AR.14
WBGene00023468	30	B0412.6
WBGene00023469	56	C16A3.11
WBGene00023470	4	srz-87
WBGene00023471	2	srz-86
WBGene00023472	28	F16A11.5
WBGene00023474	0	srz-37
WBGene00023475	0	srz-69
WBGene00023476	0	srz-55
WBGene00023477	94	nspc-1
WBGene00023478	0	srz-62
WBGene00023479	0	srz-67
WBGene00023480	0	srz-68
WBGene00023481	0	srz-22
WBGene00023482	0	C05B5.9
WBGene00023483	1	Y75B8A.39
WBGene00023484	4	Y54G2A.37
WBGene00023485	343	ttr-49
WBGene00023486	95	K08B4.7
WBGene00023487	2388	mrps-24
WBGene00023488	1	srz-84
WBGene00023489	751	F42A10.9
WBGene00023490	88	F36A2.14
WBGene00023491	960	tsp-21
WBGene00023492	331	T24D3.2
WBGene00023493	3	nspc-12
WBGene00023497	3995	lin-15B
WBGene00023498	1767	lin-15A
WBGene00023499	1	srz-63
WBGene00023500	968	C11H1.9
WBGene00023501	33	F11E6.11
WBGene00023502	104	clec-184
WBGene00023503	36	F17C11.13
WBGene00023504	110	F26F2.8
WBGene00023505	0	srz-102
WBGene00023506	3	srz-11
WBGene00023507	0	srz-26
WBGene00023508	1	srz-38
WBGene00023509	0	srz-39
WBGene00023510	0	srz-40
WBGene00023511	0	srz-41
WBGene00023512	0	srz-51
WBGene00023513	0	srz-71
WBGene00023514	0	srz-72
WBGene00023515	15	srz-97
WBGene00023516	0	srz-98
WBGene00023517	4	srz-75
WBGene00023518	0	srz-76
WBGene00023519	81	Y60A3A.24
WBGene00023520	59	oig-5
WBGene00043049	20	F32H2.11
WBGene00043050	49	oig-4
WBGene00043051	2422	C29E4.13
WBGene00043052	1	srz-104
WBGene00043053	28	F47H4.12
WBGene00043054	25	T21B4.15
WBGene00043055	0	F19B2.10
WBGene00043056	1867	nfya-2
WBGene00043057	2051	M142.8
WBGene00043058	0	sre-34
WBGene00043059	14	srab-26
WBGene00043060	1372	R144.12
WBGene00043061	3	Y54G2A.38
WBGene00043062	798	clec-80
WBGene00043064	2985	nbet-1
WBGene00043065	2	C55C3.7
WBGene00043066	83	acr-25
WBGene00043067	50	dlc-5
WBGene00043068	683	F32E10.9
WBGene00043069	0	F20D6.12
WBGene00043097	2165	C02D5.4
WBGene00043120	11	C09H10.4
WBGene00043147	12	nspd-6
WBGene00043156	1338	C27F2.9
WBGene00043187	0	nspa-9
WBGene00043239	13	F08D12.5
WBGene00043279	312	F22D6.8
WBGene00043283	0	F23B2.9
WBGene00043297	14	F28F5.4
WBGene00043302	186	F32D8.11
WBGene00043308	16	tmem-107
WBGene00043327	0	F45D11.7
WBGene00043328	0	F45D11.11
WBGene00043466	0	R05G6.3
WBGene00043469	0	R09H3.2
WBGene00043534	56	W02B12.13
WBGene00043666	5	Y45G5AM.4
WBGene00043702	132	Y54G2A.7
WBGene00043705	398	egrh-2
WBGene00043743	54	nsph-4.1
WBGene00043948	0	ZC262.7
WBGene00043952	15	ZC404.2
WBGene00043980	84	F11D5.7
WBGene00043981	75	aaim-1
WBGene00043982	136	B0403.6
WBGene00043983	303	C39D10.11
WBGene00043984	2	C56E6.7
WBGene00043985	290	C44C10.11
WBGene00043986	2	fut-5
WBGene00043987	0	AC8.9
WBGene00043988	0	AC8.10
WBGene00043989	0	AC8.11
WBGene00043990	0	AC8.12
WBGene00043991	0	mir-258.2
WBGene00043992	66	bbs-4
WBGene00043993	4	T26G10.6
WBGene00043994	98	C07A9.12
WBGene00043995	61	F40F12.9
WBGene00043996	45	fbxb-87
WBGene00043997	17	Y79H2A.12
WBGene00043998	115	T21C12.8
WBGene00044000	1	Y75B8A.41
WBGene00044001	1519	C09G4.4
WBGene00044002	4	srt-74
WBGene00044003	16	Y41E3.18
WBGene00044004	6	C24A8.6
WBGene00044005	51	F37C12.18
WBGene00044006	64	nlp-82
WBGene00044007	291	ZK1320.13
WBGene00044008	5561	gip-2
WBGene00044009	29	srlf-33
WBGene00044011	109	idpc-3
WBGene00044012	9	srxa-19
WBGene00044013	0	F15H10.9
WBGene00044014	0	F15H10.10
WBGene00044015	19	K06A4.8
WBGene00044016	31	C35A5.10
WBGene00044018	2	T04B2.8
WBGene00044019	1132	C55A6.12
WBGene00044020	33	ZK856.14
WBGene00044021	51	R02E4.2
WBGene00044022	3	AC3.9
WBGene00044024	118	C35A5.11
WBGene00044025	2192	T01G1.4
WBGene00044026	4778	cisd-1
WBGene00044027	3	F27E5.8
WBGene00044028	19	nlp-63
WBGene00044029	97	C05D12.7
WBGene00044030	6	Y17G7B.23
WBGene00044031	5	F49C5.9
WBGene00044032	603	ceh-99
WBGene00044034	88	Y38E10A.28
WBGene00044035	147	F27E5.7
WBGene00044036	0	ZK673.12
WBGene00044037	0	ZK892.8
WBGene00044038	10	C47G2.6
WBGene00044040	0	F54D5.16
WBGene00044041	45	F57G9.6
WBGene00044042	3	Y46G5A.37
WBGene00044043	6	Y46G5A.38
WBGene00044044	0	C08B6.14
WBGene00044045	28	R11G10.3
WBGene00044046	0	ZK666.13
WBGene00044047	81	Y57A10C.11
WBGene00044048	3	F57G9.7
WBGene00044049	828	sfxn-5
WBGene00044051	0	Y57A10A.37
WBGene00044052	0	Y57A10C.12
WBGene00044053	139	C01G12.12
WBGene00044054	0	C04H5.9
WBGene00044056	0	Y53F4B.40
WBGene00044057	5	F18A11.7
WBGene00044058	19	F17B5.6
WBGene00044059	0	T27C5.12
WBGene00044061	2639	tbc-12
WBGene00044062	24	snb-6
WBGene00044063	2810	bpnt-1
WBGene00044065	1210	tag-229
WBGene00044066	310	fbxb-66
WBGene00044067	5192	zipt-7.1
WBGene00044068	1700	syd-9
WBGene00044069	10649	hat-1
WBGene00044070	506	set-18
WBGene00044071	1744	dhhc-14
WBGene00044072	4132	ham-3
WBGene00044073	175	tag-244
WBGene00044074	9	mltn-5
WBGene00044077	8158	pacs-1
WBGene00044078	180	tag-243
WBGene00044079	1236	tag-241
WBGene00044080	9263	D1086.10
WBGene00044081	10085	D1086.11
WBGene00044082	723	D1086.12
WBGene00044083	6	tin-9.2
WBGene00044084	0	sre-46
WBGene00044085	1	Y105C5B.30
WBGene00044086	1	clec-228
WBGene00044087	3	C45H4.18
WBGene00044088	4	oac-2
WBGene00044089	0	srbc-31
WBGene00044090	0	srbc-33
WBGene00044091	2	srbc-60
WBGene00044092	0	srbc-71
WBGene00044093	0	srbc-72
WBGene00044094	4645	fitm-2
WBGene00044095	1	srh-121
WBGene00044096	0	srh-96
WBGene00044097	0	srh-64
WBGene00044099	0	srd-75
WBGene00044100	0	srbc-27
WBGene00044101	0	srbc-28
WBGene00044102	0	srbc-46
WBGene00044103	2	srbc-47
WBGene00044104	0	srbc-53
WBGene00044105	0	srbc-55
WBGene00044106	0	srbc-84
WBGene00044107	473	chca-1
WBGene00044109	227	K02E11.10
WBGene00044112	9	srm-5
WBGene00044113	2	C54F6.15
WBGene00044114	1	srxa-11
WBGene00044115	1	srxa-12
WBGene00044116	2	srxa-13
WBGene00044117	3	srsx-10
WBGene00044119	0	srh-191
WBGene00044120	9	C36B1.13
WBGene00044121	32	gcp-2.3
WBGene00044122	22	osp-1
WBGene00044124	1	srsx-15
WBGene00044125	0	srsx-16
WBGene00044126	1	srsx-23
WBGene00044127	13	BE10.5
WBGene00044128	1	BE10.6
WBGene00044129	2	C01B9.3
WBGene00044130	3	C05B5.10
WBGene00044131	0	Y45G12C.16
WBGene00044132	148	C23H4.8
WBGene00044133	0	C44C10.12
WBGene00044134	310	D1025.10
WBGene00044135	6	F08G12.11
WBGene00044136	1	F23D12.8
WBGene00044137	12	F28H6.8
WBGene00044138	16	sssh-1
WBGene00044139	12	F42D1.4
WBGene00044140	1	F42F12.11
WBGene00044141	1	H03G16.6
WBGene00044142	1	H13N06.7
WBGene00044143	43	K09E9.4
WBGene00044144	139	znf-474
WBGene00044145	1	M163.9
WBGene00044146	0	M163.10
WBGene00044147	6	M163.11
WBGene00044148	9	T08D10.4
WBGene00044149	67	T24D5.6
WBGene00044150	207	VB0395L.1
WBGene00044151	5	W04G3.12
WBGene00044152	10	W04G3.10
WBGene00044153	27	W04G3.11
WBGene00044154	10	Y7A5A.10
WBGene00044155	14	Y7A5A.11
WBGene00044156	115	Y66C5A.1
WBGene00044157	0	Y66C5A.2
WBGene00044158	20	Y53C12A.8
WBGene00044159	1	F26C11.4
WBGene00044160	4	W10C6.2
WBGene00044161	29	C47G2.8
WBGene00044162	0	F49C5.10
WBGene00044163	47	F49C5.11
WBGene00044164	12	Y46G5A.39
WBGene00044166	56	C54C6.7
WBGene00044167	37	C36A4.11
WBGene00044168	7	M05D6.10
WBGene00044169	15	C06C3.10
WBGene00044170	34	Y51B9A.10
WBGene00044171	0	Y54E2A.13
WBGene00044174	163	fipr-5
WBGene00044175	84	fipr-9
WBGene00044176	174	C30G7.2
WBGene00044177	126	C30G7.3
WBGene00044178	155	C30G7.4
WBGene00044179	0	C30G7.5
WBGene00044180	21	C47E8.11
WBGene00044181	2	F09C6.11
WBGene00044182	9	F09C6.12
WBGene00044183	9	F09C6.13
WBGene00044184	1	F11A5.16
WBGene00044185	0	F14F8.14
WBGene00044187	3	ttll-9
WBGene00044188	1800	F28F8.9
WBGene00044189	1	F36D3.14
WBGene00044191	1322	F43D2.6
WBGene00044192	0	F46B6.13
WBGene00044193	2	F47B8.13
WBGene00044194	0	F47B8.14
WBGene00044195	0	F49A5.10
WBGene00044196	0	F55C9.12
WBGene00044197	171	fbxb-63
WBGene00044198	18	F56H9.6
WBGene00044199	0	F57B1.8
WBGene00044200	2154	H37A05.4
WBGene00044201	1	H39E23.3
WBGene00044202	20	K10G4.10
WBGene00044203	1	T02E9.6
WBGene00044204	3615	suds-3
WBGene00044205	89	T13F3.8
WBGene00044206	25	T26H5.9
WBGene00044207	2	Y6G8.5
WBGene00044208	0	Y6G8.6
WBGene00044209	217	Y32F6A.6
WBGene00044210	137	Y51A2D.21
WBGene00044211	74	Y60A3A.25
WBGene00044212	4	Y68A4A.13
WBGene00044213	488	Y102A5C.36
WBGene00044215	0	ZK228.10
WBGene00044216	14	C47E8.10
WBGene00044217	48	F23D12.9
WBGene00044218	115	F23H12.10
WBGene00044219	149	F28F8.10
WBGene00044220	42	Y102A5C.35
WBGene00044221	93	F41G3.18
WBGene00044222	7	T16G12.10
WBGene00044224	28	F17C8.8
WBGene00044225	1	C38D4.10
WBGene00044226	1	K08E5.4
WBGene00044227	26	C07A9.13
WBGene00044228	4	T03F6.7
WBGene00044229	20	T03F6.8
WBGene00044230	0	C36E8.6
WBGene00044232	13	C18D11.7
WBGene00044233	747	dolk-1
WBGene00044235	7	C06A1.7
WBGene00044236	698	C17E4.11
WBGene00044237	1	pals-9
WBGene00044238	0	C30H6.12
WBGene00044239	5	C33D9.10
WBGene00044240	2	C47E12.14
WBGene00044241	86	C53D6.11
WBGene00044242	2	C54C8.12
WBGene00044243	23	F16C3.4
WBGene00044244	1	F26D10.13
WBGene00044245	1	F32A7.8
WBGene00044246	0	F36D1.10
WBGene00044247	1	F36H2.4
WBGene00044249	11	F55B11.6
WBGene00044250	13	F56G4.7
WBGene00044251	276	F59C6.12
WBGene00044253	222	M117.6
WBGene00044256	72	Y45F10C.6
WBGene00044257	8	Y45F10D.16
WBGene00044258	948	Y57G11C.51
WBGene00044259	18	Y73F8A.36
WBGene00044260	496	Y87G2A.19
WBGene00044261	30	Y87G2A.20
WBGene00044262	38	Y95D11A.2
WBGene00044263	1	Y105C5A.26
WBGene00044264	2	Y105E8A.32
WBGene00044265	1	Y105E8B.11
WBGene00044266	1	ZK39.9
WBGene00044267	0	F41D3.12
WBGene00044268	61	T27E7.10
WBGene00044270	22	F35E2.10
WBGene00044271	0	nspa-2
WBGene00044272	0	nspa-4
WBGene00044273	0	nspa-6
WBGene00044274	0	nspa-7
WBGene00044275	2	nspa-10
WBGene00044276	1	nspa-11
WBGene00044277	1	nspa-12
WBGene00044278	2	F09C6.14
WBGene00044279	0	grl-32
WBGene00044280	125	W02A2.9
WBGene00044281	385	R04A9.7
WBGene00044282	1	T19H12.12
WBGene00044283	168	spp-22
WBGene00044284	1	spp-21
WBGene00044285	0	thn-8
WBGene00044286	5	ugt-35
WBGene00044287	14	nspg-3
WBGene00044288	25	F30H5.5
WBGene00044289	23	Y37F4.8
WBGene00044290	1071	B0035.18
WBGene00044291	131	C25F9.10
WBGene00044292	7	F56D6.8
WBGene00044293	3	epic-3
WBGene00044294	1656	C01B10.11
WBGene00044295	6	C09E7.10
WBGene00044296	931	F10C1.9
WBGene00044297	40	C25B8.8
WBGene00044298	9	T23B7.2
WBGene00044299	4	C42D8.9
WBGene00044300	40	D1022.9
WBGene00044301	158	lgc-28
WBGene00044302	36	F28E10.5
WBGene00044303	160	hst-3.2
WBGene00044304	155	F52B10.3
WBGene00044305	4134	rad-8
WBGene00044306	2	F58F9.8
WBGene00044307	1	F58F9.9
WBGene00044308	0	F58F9.10
WBGene00044309	2	F58F9.11
WBGene00044310	793	H20J04.9
WBGene00044311	32	K04C2.7
WBGene00044312	44	K04C2.8
WBGene00044313	26	M02D8.7
WBGene00044314	81	fbxb-33
WBGene00044315	3	F41G3.20
WBGene00044316	284	F41G3.21
WBGene00044317	3	F41G3.19
WBGene00044318	1563	tag-267
WBGene00044319	2057	tag-266
WBGene00044321	5403	mrps-30
WBGene00044322	571	tag-280
WBGene00044323	437	tag-281
WBGene00044324	4509	ufm-1
WBGene00044325	3609	tag-321
WBGene00044326	3855	tag-322
WBGene00044329	6602	cpsf-4
WBGene00044330	396	alr-1
WBGene00044331	25	clec-25
WBGene00044332	72	clec-36
WBGene00044333	14	C01G12.13
WBGene00044337	1	nspc-2
WBGene00044338	88	nspc-3
WBGene00044339	1076	nspc-4
WBGene00044340	24	nspc-5
WBGene00044341	943	ave-1
WBGene00044342	86	T05B11.7
WBGene00044343	0	clec-77
WBGene00044344	3025	mrpl-39
WBGene00044345	2447	Y48G1C.12
WBGene00044346	3	Y59E9AL.8
WBGene00044347	49	Y71G12B.30
WBGene00044348	28	Y71G12B.31
WBGene00044349	11	Y71G12B.32
WBGene00044350	203	Y73B6BL.44
WBGene00044352	1	ZK381.8
WBGene00044353	9	ZK418.10
WBGene00044354	14	ZK418.11
WBGene00044355	173	ZK563.7
WBGene00044356	5	W02D7.12
WBGene00044357	1	nspc-6
WBGene00044358	6	Y71G12B.33
WBGene00044359	32	C16C4.17
WBGene00044360	13	C33C12.11
WBGene00044361	21	K09F6.11
WBGene00044362	4	F42G2.7
WBGene00044363	16	F22E5.21
WBGene00044364	1	nspf-1
WBGene00044365	0	nspf-2
WBGene00044366	0	nspf-3
WBGene00044367	13	T05A8.8
WBGene00044368	1	K12H6.10
WBGene00044369	0	irld-67
WBGene00044370	0	C41H7.9
WBGene00044371	130	ZC239.20
WBGene00044372	107	ZC239.21
WBGene00044373	1	C17F4.11
WBGene00044374	1	C17F4.12
WBGene00044375	3	F39E9.14
WBGene00044376	16	Y49F6B.12
WBGene00044377	1	Y49F6B.13
WBGene00044378	0	Y49F6B.14
WBGene00044379	1	ifas-1
WBGene00044380	0	T24E12.12
WBGene00044381	2	K10G6.5
WBGene00044382	3	Y14H12A.2
WBGene00044383	88	T05A7.11
WBGene00044384	5	F11G11.14
WBGene00044385	9	F59A6.10
WBGene00044386	4	C27A2.7
WBGene00044387	27	C27A2.8
WBGene00044388	50	C27D6.11
WBGene00044389	104	pugs-1
WBGene00044390	1	ZK177.11
WBGene00044391	6	C25H3.15
WBGene00044392	4	C25H3.16
WBGene00044393	8	ZK1248.20
WBGene00044394	31	B0034.7
WBGene00044395	22	R12C12.10
WBGene00044396	226	ZK1290.14
WBGene00044397	2	nspc-8
WBGene00044398	2	nspc-11
WBGene00044399	23	F11F1.8
WBGene00044401	91	Y55B1BR.6
WBGene00044402	85	Y82E9BL.18
WBGene00044403	48	fbxa-219
WBGene00044405	7	C29F7.8
WBGene00044406	24	F02A9.7
WBGene00044409	2	C45G9.14
WBGene00044410	111	F48E8.8
WBGene00044411	27	R12B2.8
WBGene00044412	195	F40H6.6
WBGene00044413	376	B0205.12
WBGene00044414	186	C06A5.12
WBGene00044415	0	C08E3.14
WBGene00044416	0	C08E3.15
WBGene00044417	141	C08F1.11
WBGene00044418	67	C08G5.7
WBGene00044419	13	fbxc-17
WBGene00044420	683	C50D2.10
WBGene00044421	39	D1007.18
WBGene00044423	537	F53F10.8
WBGene00044424	2	F54D12.10
WBGene00044425	1	F54D12.11
WBGene00044427	1	F56A6.5
WBGene00044428	3	T01D1.7
WBGene00044429	0	T07H3.7
WBGene00044430	0	T23F4.5
WBGene00044431	2053	mzt-1
WBGene00044432	7	W03G9.9
WBGene00044433	79	W10C8.6
WBGene00044434	14	Y18H1A.15
WBGene00044435	46	Y20F4.8
WBGene00044436	362	Y47G6A.31
WBGene00044437	37	Y47G6A.32
WBGene00044438	827	Y51F10.11
WBGene00044439	79	Y51H7C.15
WBGene00044440	1200	adpr-1
WBGene00044441	2	Y119C1B.11
WBGene00044442	11	T08A9.13
WBGene00044443	66	ZC21.10
WBGene00044444	12	F09G8.10
WBGene00044445	186	C02F5.14
WBGene00044446	17	C06G4.6
WBGene00044447	51	ZK688.10
WBGene00044448	15	ZK783.6
WBGene00044449	0	fipr-20
WBGene00044450	0	fipr-18
WBGene00044451	0	fipr-19
WBGene00044452	317	Y102E9.5
WBGene00044453	1	Y102E9.6
WBGene00044454	0	F27B3.8
WBGene00044455	96	F23F12.13
WBGene00044457	116	C18H7.11
WBGene00044458	1	K11H12.10
WBGene00044459	337	Y55F3C.9
WBGene00044460	17	Y55F3C.10
WBGene00044461	7	Y18H1A.14
WBGene00044462	4	C44B12.9
WBGene00044463	24	W09G12.10
WBGene00044464	15	Y77E11A.16
WBGene00044466	570	Y48A5A.3
WBGene00044467	206	R05C11.4
WBGene00044468	591	Y69A2AL.2
WBGene00044469	708	clec-173
WBGene00044470	0	C09G12.17
WBGene00044471	3	F56D6.9
WBGene00044472	6	dct-8
WBGene00044473	0	F56D6.11
WBGene00044474	12	F56D6.12
WBGene00044475	44	F56D6.13
WBGene00044476	10	F56D6.14
WBGene00044477	5	F49F1.14
WBGene00044478	5	K06B9.6
WBGene00044479	1	F15E6.10
WBGene00044480	7	ZK185.4
WBGene00044481	567	ZK185.5
WBGene00044482	38	F29B9.12
WBGene00044483	2131	H06H21.11
WBGene00044484	56	hot-9
WBGene00044485	137	Y54G2A.41
WBGene00044486	8	Y54G2A.42
WBGene00044487	11	Y54G2A.44
WBGene00044488	1126	Y54G2A.45
WBGene00044489	230	pudl-1
WBGene00044490	43	pudl-2
WBGene00044491	58	Y54G2A.48
WBGene00044492	37	Y54G2A.49
WBGene00044493	1251	Y54G2A.50
WBGene00044495	49	Y54G2A.40
WBGene00044498	0	Y59E9AR.10
WBGene00044499	2	T11F8.5
WBGene00044500	202	T19E7.6
WBGene00044501	14	C55C3.8
WBGene00044502	187	C46G7.5
WBGene00044503	64	Y73B6A.6
WBGene00044504	39	R13A1.10
WBGene00044505	2	D2024.10
WBGene00044508	930	nsy-7
WBGene00044509	90	K07H8.12
WBGene00044510	18	K07H8.11
WBGene00044511	0	clec-181
WBGene00044512	30	W03F9.11
WBGene00044513	53	nlp-70
WBGene00044514	167	R09E12.9
WBGene00044515	47	K10C9.9
WBGene00044516	0	Y32G9A.12
