Geneid	"RNA STAR on data 17, data 15, and data 10: mapped.bam"	Public Name
WBGene00050048	0	21ur-1933
WBGene00050049	0	21ur-626
WBGene00050050	0	21ur-3277
WBGene00050051	0	21ur-1875
WBGene00050052	0	21ur-4940
WBGene00050053	0	21ur-4219
WBGene00050054	0	21ur-5442
WBGene00050055	0	21ur-4937
WBGene00050056	0	21ur-3436
WBGene00050057	0	21ur-669
WBGene00050058	0	21ur-3308
WBGene00050059	0	21ur-5221
WBGene00050060	0	21ur-1022
WBGene00050061	0	21ur-5015
WBGene00050062	0	21ur-1988
WBGene00050063	0	21ur-3623
WBGene00050064	0	21ur-3811
WBGene00050065	0	21ur-5373
WBGene00050066	0	21ur-3235
WBGene00050067	0	21ur-2474
WBGene00050068	0	21ur-3178
WBGene00050069	1	21ur-3451
WBGene00050070	0	21ur-2191
WBGene00050071	0	21ur-3179
WBGene00050072	0	21ur-1493
WBGene00050073	0	21ur-1305
WBGene00050074	0	21ur-1051
WBGene00050075	0	21ur-688
WBGene00050076	0	21ur-756
WBGene00050077	0	21ur-1405
WBGene00050078	0	21ur-4811
WBGene00050079	0	21ur-3438
WBGene00050080	0	21ur-1083
WBGene00050081	0	21ur-2324
WBGene00050082	0	21ur-3985
WBGene00050083	0	21ur-2681
WBGene00050084	0	21ur-3007
WBGene00050085	0	21ur-2383
WBGene00050086	0	21ur-4932
WBGene00050087	0	21ur-788
WBGene00050088	0	21ur-1155
WBGene00050089	0	21ur-798
WBGene00050090	0	21ur-3562
WBGene00050091	0	21ur-2952
WBGene00050092	1	21ur-1567
WBGene00050093	0	21ur-896
WBGene00050094	0	21ur-1847
WBGene00050095	0	21ur-5409
WBGene00050096	0	21ur-2025
WBGene00050097	0	21ur-5246
WBGene00050098	0	21ur-2209
WBGene00050099	0	21ur-3428
WBGene00050100	0	21ur-4532
WBGene00050101	0	21ur-1315
WBGene00050102	0	21ur-1763
WBGene00050103	0	21ur-4733
WBGene00050104	0	21ur-264
WBGene00050105	0	21ur-2137
WBGene00050106	0	21ur-1909
WBGene00050107	0	21ur-627
WBGene00050108	0	21ur-15
WBGene00050109	0	21ur-2219
WBGene00050110	0	21ur-4517
WBGene00050111	0	21ur-2981
WBGene00050112	0	21ur-71
WBGene00050113	0	21ur-4798
WBGene00050114	0	21ur-3264
WBGene00050115	0	21ur-1745
WBGene00050116	0	21ur-674
WBGene00050117	0	21ur-781
WBGene00050118	0	21ur-1623
WBGene00050119	0	21ur-1577
WBGene00050120	1	21ur-5024
WBGene00050121	0	21ur-3503
WBGene00050122	0	21ur-2155
WBGene00050123	0	21ur-3460
WBGene00050124	0	21ur-1208
WBGene00050125	0	21ur-4923
WBGene00050126	0	21ur-4543
WBGene00050127	0	21ur-3920
WBGene00050128	0	21ur-3486
WBGene00050129	0	21ur-3149
WBGene00050130	0	21ur-779
WBGene00050131	0	21ur-2905
WBGene00050132	0	21ur-148
WBGene00050133	0	21ur-2544
WBGene00050134	0	21ur-5033
WBGene00050135	0	21ur-1179
WBGene00050136	0	21ur-3117
WBGene00050137	0	21ur-859
WBGene00050138	0	21ur-4570
WBGene00050139	0	21ur-5391
WBGene00050140	0	21ur-2144
WBGene00050141	0	21ur-4884
WBGene00050142	1	21ur-2760
WBGene00050143	0	21ur-507
WBGene00050144	0	21ur-1288
WBGene00050145	0	21ur-4600
WBGene00050146	0	21ur-4961
WBGene00050147	0	21ur-4237
WBGene00050148	0	21ur-5321
WBGene00050149	0	21ur-451
WBGene00050150	0	21ur-1519
WBGene00050151	0	21ur-5347
WBGene00050152	0	21ur-1560
WBGene00050153	0	21ur-1526
WBGene00050154	0	21ur-5387
WBGene00050155	0	21ur-2393
WBGene00050156	0	21ur-5168
WBGene00050157	0	21ur-4565
WBGene00050158	0	21ur-2823
WBGene00050159	0	21ur-1026
WBGene00050160	0	21ur-3659
WBGene00050161	0	21ur-1509
WBGene00050162	0	21ur-776
WBGene00050163	0	21ur-3193
WBGene00050164	0	21ur-2988
WBGene00050165	0	21ur-1708
WBGene00050166	0	21ur-3078
WBGene00050167	0	21ur-4718
WBGene00050168	0	21ur-4411
WBGene00050169	0	21ur-2277
WBGene00050170	0	21ur-4691
WBGene00050171	0	21ur-5157
WBGene00050172	0	21ur-1105
WBGene00050173	0	21ur-5310
WBGene00050174	0	21ur-2300
WBGene00050175	0	21ur-2283
WBGene00050176	0	21ur-1240
WBGene00050177	0	21ur-5241
WBGene00050178	0	21ur-5437
WBGene00050179	0	21ur-1819
WBGene00050180	0	21ur-2881
WBGene00050181	0	21ur-4176
WBGene00050182	0	21ur-347
WBGene00050183	0	21ur-5092
WBGene00050184	0	21ur-1653
WBGene00050185	0	21ur-2491
WBGene00050186	0	21ur-5083
WBGene00050187	0	21ur-874
WBGene00050188	0	21ur-5067
WBGene00050189	0	21ur-3333
WBGene00050190	0	21ur-832
WBGene00050191	0	21ur-5031
WBGene00050192	0	21ur-4196
WBGene00050193	0	21ur-4046
WBGene00050194	0	21ur-2177
WBGene00050195	0	21ur-633
WBGene00050196	0	21ur-3142
WBGene00050197	0	21ur-39
WBGene00050198	0	21ur-2486
WBGene00050199	0	21ur-4782
WBGene00050200	0	21ur-3798
WBGene00050201	0	21ur-5199
WBGene00050202	0	21ur-3895
WBGene00050203	0	21ur-3564
WBGene00050204	0	21ur-277
WBGene00050205	0	21ur-3998
WBGene00050206	0	21ur-4618
WBGene00050207	0	21ur-4582
WBGene00050208	0	21ur-5319
WBGene00050209	0	21ur-4171
WBGene00050210	0	21ur-2232
WBGene00050211	0	21ur-2845
WBGene00050212	0	21ur-849
WBGene00050213	0	21ur-2015
WBGene00050214	0	21ur-5249
WBGene00050215	0	21ur-2528
WBGene00050216	0	21ur-5376
WBGene00050217	0	21ur-4076
WBGene00050218	0	21ur-1891
WBGene00050219	0	21ur-2234
WBGene00050220	0	21ur-2385
WBGene00050221	0	21ur-2632
WBGene00050222	0	21ur-4489
WBGene00050223	0	21ur-1533
WBGene00050224	0	21ur-3093
WBGene00050225	0	21ur-3717
WBGene00050226	0	21ur-2314
WBGene00050227	0	21ur-910
WBGene00050228	0	21ur-1214
WBGene00050229	0	21ur-4545
WBGene00050230	0	21ur-399
WBGene00050231	0	21ur-2550
WBGene00050232	0	21ur-3474
WBGene00050233	0	21ur-5305
WBGene00050234	0	21ur-2009
WBGene00050235	0	21ur-4386
WBGene00050236	0	21ur-3079
WBGene00050237	0	21ur-4604
WBGene00050238	0	21ur-425
WBGene00050239	0	21ur-3413
WBGene00050240	0	21ur-1630
WBGene00050241	0	21ur-2287
WBGene00050242	0	21ur-1654
WBGene00050243	0	21ur-5070
WBGene00050244	0	21ur-105
WBGene00050245	0	21ur-1592
WBGene00050246	0	21ur-1491
WBGene00050247	0	21ur-2027
WBGene00050248	0	21ur-2075
WBGene00050249	0	21ur-4899
WBGene00050250	0	21ur-5245
WBGene00050251	0	21ur-2323
WBGene00050252	0	21ur-796
WBGene00050253	0	21ur-2631
WBGene00050254	0	21ur-2854
WBGene00050255	0	21ur-2196
WBGene00050256	0	21ur-2953
WBGene00050257	0	21ur-2268
WBGene00050258	0	21ur-2675
WBGene00050259	0	21ur-316
WBGene00050260	1	21ur-394
WBGene00050261	0	21ur-5371
WBGene00050262	0	21ur-3876
WBGene00050263	0	21ur-4666
WBGene00050264	0	21ur-862
WBGene00050265	0	21ur-3222
WBGene00050266	0	21ur-2443
WBGene00050267	0	21ur-3889
WBGene00050268	0	21ur-4272
WBGene00050269	0	21ur-2318
WBGene00050270	0	21ur-2221
WBGene00050271	0	21ur-2705
WBGene00050272	0	21ur-3403
WBGene00050273	0	21ur-3872
WBGene00050274	0	21ur-3047
WBGene00050275	0	21ur-308
WBGene00050276	0	21ur-5331
WBGene00050277	0	21ur-1743
WBGene00050278	0	21ur-746
WBGene00050279	0	21ur-1978
WBGene00050280	0	21ur-4047
WBGene00050281	0	21ur-206
WBGene00050282	0	21ur-3378
WBGene00050283	0	21ur-1698
WBGene00050284	0	21ur-997
WBGene00050285	0	21ur-1966
WBGene00050286	0	21ur-3881
WBGene00050287	0	21ur-2748
WBGene00050288	1	21ur-3966
WBGene00050289	0	21ur-3640
WBGene00050290	0	21ur-2665
WBGene00050291	0	21ur-2532
WBGene00050292	0	21ur-556
WBGene00050293	0	21ur-1023
WBGene00050294	0	21ur-4279
WBGene00050295	0	21ur-2408
WBGene00050296	0	21ur-2351
WBGene00050297	0	21ur-4473
WBGene00050298	0	21ur-3102
WBGene00050299	0	21ur-3750
WBGene00050300	0	21ur-170
WBGene00050301	0	21ur-1277
WBGene00050302	0	21ur-3490
WBGene00050303	0	21ur-1002
WBGene00050304	0	21ur-4322
WBGene00050305	0	21ur-2307
WBGene00050306	0	21ur-1384
WBGene00050307	0	21ur-301
WBGene00050308	0	21ur-1889
WBGene00050309	0	21ur-2376
WBGene00050310	0	21ur-4904
WBGene00050311	0	21ur-4136
WBGene00050312	1	21ur-3622
WBGene00050313	0	21ur-4224
WBGene00050314	0	21ur-3482
WBGene00050315	0	21ur-3200
WBGene00050316	0	21ur-3886
WBGene00050317	0	21ur-4389
WBGene00050318	0	21ur-4135
WBGene00050319	0	21ur-4485
WBGene00050320	0	21ur-4850
WBGene00050321	0	21ur-4636
WBGene00050322	0	21ur-1820
WBGene00050323	0	21ur-1753
WBGene00050324	0	21ur-4377
WBGene00050325	0	21ur-1710
WBGene00050326	0	21ur-4993
WBGene00050327	0	21ur-4231
WBGene00050328	0	21ur-3891
WBGene00050329	0	21ur-3862
WBGene00050330	0	21ur-5060
WBGene00050331	0	21ur-4050
WBGene00050332	0	21ur-812
WBGene00050333	0	21ur-1058
WBGene00050334	0	21ur-814
WBGene00050335	0	21ur-2763
WBGene00050336	0	21ur-4312
WBGene00050337	0	21ur-4675
WBGene00050338	0	21ur-4822
WBGene00050339	0	21ur-2605
WBGene00050340	0	21ur-3937
WBGene00050341	0	21ur-2299
WBGene00050342	0	21ur-1511
WBGene00050343	0	21ur-1478
WBGene00050344	0	21ur-4843
WBGene00050345	0	21ur-1938
WBGene00050346	0	21ur-1366
WBGene00050347	0	21ur-4204
WBGene00050348	0	21ur-4619
WBGene00050349	2	21ur-3024
WBGene00050350	0	21ur-2461
WBGene00050351	0	21ur-2071
WBGene00050352	0	21ur-2936
WBGene00050353	0	21ur-1773
WBGene00050354	0	21ur-2904
WBGene00050355	0	21ur-3974
WBGene00050356	0	21ur-192
WBGene00050357	0	21ur-1637
WBGene00050358	0	21ur-4098
WBGene00050359	0	21ur-711
WBGene00050360	1	21ur-7
WBGene00050361	0	21ur-2170
WBGene00050362	0	21ur-4761
WBGene00050363	1	21ur-1333
WBGene00050364	0	21ur-4730
WBGene00050365	0	21ur-4013
WBGene00050366	0	21ur-4166
WBGene00050367	0	21ur-4127
WBGene00050368	0	21ur-3852
WBGene00050369	0	21ur-5332
WBGene00050370	0	21ur-3522
WBGene00050371	0	21ur-4625
WBGene00050372	0	21ur-949
WBGene00050373	0	21ur-1826
WBGene00050374	0	21ur-3164
WBGene00050375	0	21ur-4361
WBGene00050376	0	21ur-3766
WBGene00050377	0	21ur-1353
WBGene00050378	0	21ur-460
WBGene00050379	0	21ur-1679
WBGene00050380	0	21ur-3669
WBGene00050381	0	21ur-1921
WBGene00050382	0	21ur-1057
WBGene00050383	0	21ur-3930
WBGene00050384	0	21ur-3030
WBGene00050385	0	21ur-3684
WBGene00050386	0	21ur-1193
WBGene00050387	0	21ur-1414
WBGene00050388	0	21ur-36
WBGene00050389	0	21ur-5225
WBGene00050390	0	21ur-4907
WBGene00050391	0	21ur-1036
WBGene00050392	0	21ur-2834
WBGene00050393	0	21ur-2082
WBGene00050394	0	21ur-3747
WBGene00050395	0	21ur-74
WBGene00050396	0	21ur-1915
WBGene00050397	5	21ur-2124
WBGene00050398	0	21ur-4778
WBGene00050399	0	21ur-2364
WBGene00050400	0	21ur-104
WBGene00050401	0	21ur-3943
WBGene00050402	0	21ur-573
WBGene00050403	0	21ur-373
WBGene00050404	0	21ur-4829
WBGene00050405	0	21ur-2107
WBGene00050406	0	21ur-4790
WBGene00050407	0	21ur-1669
WBGene00050408	0	21ur-4304
WBGene00050409	0	21ur-2305
WBGene00050410	0	21ur-4262
WBGene00050411	0	21ur-1668
WBGene00050412	0	21ur-3950
WBGene00050413	0	21ur-3770
WBGene00050414	0	21ur-1815
WBGene00050415	0	21ur-2439
WBGene00050416	0	21ur-658
WBGene00050417	0	21ur-4263
WBGene00050418	0	21ur-2597
WBGene00050419	0	21ur-4195
WBGene00050420	0	21ur-3649
WBGene00050421	0	21ur-4757
WBGene00050422	0	21ur-3541
WBGene00050423	1	21ur-4040
WBGene00050424	0	21ur-3901
WBGene00050425	0	21ur-4956
WBGene00050426	0	21ur-3948
WBGene00050427	0	21ur-2049
WBGene00050428	0	21ur-2497
WBGene00050429	0	21ur-1793
WBGene00050430	0	21ur-1060
WBGene00050431	0	21ur-528
WBGene00050432	0	21ur-4984
WBGene00050433	0	21ur-792
WBGene00050434	0	21ur-1389
WBGene00050435	0	21ur-536
WBGene00050436	0	21ur-1156
WBGene00050437	0	21ur-1880
WBGene00050438	0	21ur-4911
WBGene00050439	0	21ur-295
WBGene00050440	0	21ur-771
WBGene00050441	0	21ur-4112
WBGene00050442	0	21ur-3725
WBGene00050443	0	21ur-1940
WBGene00050444	0	21ur-4180
WBGene00050445	0	21ur-3307
WBGene00050446	0	21ur-513
WBGene00050447	0	21ur-4938
WBGene00050448	0	21ur-3192
WBGene00050449	0	21ur-4597
WBGene00050450	0	21ur-3161
WBGene00050451	0	21ur-4913
WBGene00050452	0	21ur-3299
WBGene00050453	0	21ur-2660
WBGene00050454	0	21ur-2693
WBGene00050455	0	21ur-1788
WBGene00050456	0	21ur-5114
WBGene00050457	0	21ur-2946
WBGene00050458	0	21ur-177
WBGene00050459	0	21ur-3186
WBGene00050460	0	21ur-4088
WBGene00050461	0	21ur-3019
WBGene00050462	0	21ur-5026
WBGene00050463	0	21ur-4159
WBGene00050464	0	21ur-92
WBGene00050465	0	21ur-3505
WBGene00050466	0	21ur-128
WBGene00050467	0	21ur-1671
WBGene00050468	0	21ur-1294
WBGene00050469	0	21ur-2653
WBGene00050470	0	21ur-3499
WBGene00050471	0	21ur-55
WBGene00050472	0	21ur-840
WBGene00050473	0	21ur-1949
WBGene00050474	0	21ur-4060
WBGene00050475	0	21ur-65
WBGene00050476	0	21ur-3214
WBGene00050477	0	21ur-1662
WBGene00050478	0	21ur-1399
WBGene00050479	0	21ur-2377
WBGene00050480	1	21ur-3423
WBGene00050481	0	21ur-485
WBGene00050482	0	21ur-1863
WBGene00050483	0	21ur-931
WBGene00050484	0	21ur-3435
WBGene00050485	0	21ur-1582
WBGene00050486	0	21ur-944
WBGene00050487	0	21ur-247
WBGene00050488	0	21ur-1622
WBGene00050489	0	21ur-1185
WBGene00050490	0	21ur-4449
WBGene00050491	0	21ur-1006
WBGene00050492	0	21ur-4281
WBGene00050493	0	21ur-3365
WBGene00050494	0	21ur-1649
WBGene00050495	1	21ur-2518
WBGene00050496	0	21ur-1859
WBGene00050497	0	21ur-2002
WBGene00050498	0	21ur-5005
WBGene00050499	0	21ur-1961
WBGene00050500	0	21ur-1953
WBGene00050501	0	21ur-4807
WBGene00050502	0	21ur-720
WBGene00050503	0	21ur-1203
WBGene00050504	0	21ur-2739
WBGene00050505	0	21ur-383
WBGene00050506	0	21ur-3351
WBGene00050507	0	21ur-4640
WBGene00050508	0	21ur-3548
WBGene00050509	0	21ur-4656
WBGene00050510	0	21ur-4397
WBGene00050511	0	21ur-4438
WBGene00050512	1	21ur-5344
WBGene00050513	0	21ur-2104
WBGene00050514	0	21ur-472
WBGene00050515	1	21ur-2127
WBGene00050516	0	21ur-141
WBGene00050517	0	21ur-1850
WBGene00050518	0	21ur-4189
WBGene00050519	0	21ur-5297
WBGene00050520	0	21ur-3256
WBGene00050521	0	21ur-2897
WBGene00050522	0	21ur-3820
WBGene00050523	0	21ur-5047
WBGene00050524	0	21ur-2942
WBGene00050525	0	21ur-917
WBGene00050526	0	21ur-4025
WBGene00050527	0	21ur-2886
WBGene00050528	0	21ur-2244
WBGene00050529	0	21ur-1547
WBGene00050530	0	21ur-2243
WBGene00050531	0	21ur-1842
WBGene00050532	0	21ur-4642
WBGene00050533	0	21ur-3467
WBGene00050534	0	21ur-3675
WBGene00050535	0	21ur-1558
WBGene00050536	0	21ur-1923
WBGene00050537	0	21ur-1068
WBGene00050538	0	21ur-2643
WBGene00050539	0	21ur-4818
WBGene00050540	0	21ur-3296
WBGene00050541	0	21ur-1900
WBGene00050542	0	21ur-5115
WBGene00050543	0	21ur-2508
WBGene00050544	0	21ur-2506
WBGene00050545	0	21ur-2063
WBGene00050546	0	21ur-243
WBGene00050547	0	21ur-4404
WBGene00050548	0	21ur-210
WBGene00050549	0	21ur-5256
WBGene00050550	0	21ur-150
WBGene00050551	0	21ur-3119
WBGene00050552	0	21ur-1791
WBGene00050553	0	21ur-1501
WBGene00050554	0	21ur-1527
WBGene00050555	0	21ur-2186
WBGene00050556	0	21ur-2583
WBGene00050557	0	21ur-984
WBGene00050558	0	21ur-319
WBGene00050559	0	21ur-5277
WBGene00050560	0	21ur-721
WBGene00050561	0	21ur-3267
WBGene00050562	0	21ur-4920
WBGene00050563	0	21ur-2962
WBGene00050564	0	21ur-3695
WBGene00050565	0	21ur-3813
WBGene00050566	0	21ur-4259
WBGene00050567	0	21ur-4354
WBGene00050568	0	21ur-1604
WBGene00050569	0	21ur-5124
WBGene00050570	0	21ur-4417
WBGene00050571	0	21ur-3588
WBGene00050572	0	21ur-3082
WBGene00050573	0	21ur-2784
WBGene00050574	0	21ur-3944
WBGene00050575	0	21ur-2267
WBGene00050576	0	21ur-2103
WBGene00050577	0	21ur-567
WBGene00050578	0	21ur-4806
WBGene00050579	1	21ur-5065
WBGene00050580	0	21ur-4177
WBGene00050581	0	21ur-2150
WBGene00050582	0	21ur-1306
WBGene00050583	0	21ur-2925
WBGene00050584	0	21ur-3477
WBGene00050585	0	21ur-282
WBGene00050586	0	21ur-3407
WBGene00050587	0	21ur-3916
WBGene00050588	0	21ur-2511
WBGene00050589	0	21ur-473
WBGene00050590	0	21ur-5285
WBGene00050591	0	21ur-3803
WBGene00050592	0	21ur-132
WBGene00050593	0	21ur-374
WBGene00050594	0	21ur-1629
WBGene00050595	0	21ur-1727
WBGene00050596	0	21ur-4365
WBGene00050597	0	21ur-1148
WBGene00050598	0	21ur-1488
WBGene00050599	0	21ur-35
WBGene00050600	0	21ur-5222
WBGene00050601	0	21ur-806
WBGene00050602	0	21ur-3917
WBGene00050603	0	21ur-1222
WBGene00050604	0	21ur-5252
WBGene00050605	0	21ur-3420
WBGene00050606	0	21ur-363
WBGene00050607	0	21ur-903
WBGene00050608	0	21ur-258
WBGene00050609	0	21ur-3134
WBGene00050610	0	21ur-2726
WBGene00050611	0	21ur-2091
WBGene00050612	0	21ur-2570
WBGene00050613	0	21ur-1487
WBGene00050614	0	21ur-3676
WBGene00050615	0	21ur-5042
WBGene00050616	0	21ur-2164
WBGene00050617	0	21ur-2242
WBGene00050618	0	21ur-4783
WBGene00050619	0	21ur-3529
WBGene00050620	0	21ur-4056
WBGene00050621	0	21ur-5078
WBGene00050622	0	21ur-2922
WBGene00050623	0	21ur-1455
WBGene00050624	0	21ur-2433
WBGene00050625	0	21ur-959
WBGene00050626	0	21ur-353
WBGene00050627	0	21ur-3632
WBGene00050628	0	21ur-3926
WBGene00050629	0	21ur-632
WBGene00050630	0	21ur-3777
WBGene00050631	0	21ur-3835
WBGene00050632	0	21ur-2972
WBGene00050633	0	21ur-3450
WBGene00050634	0	21ur-4725
WBGene00050635	0	21ur-1246
WBGene00050636	0	21ur-4045
WBGene00050637	0	21ur-28
WBGene00050638	0	21ur-3533
WBGene00050639	0	21ur-757
WBGene00050640	0	21ur-219
WBGene00050641	0	21ur-3344
WBGene00050642	0	21ur-5260
WBGene00050643	0	21ur-1132
WBGene00050644	0	21ur-1464
WBGene00050645	0	21ur-4754
WBGene00050646	0	21ur-707
WBGene00050647	0	21ur-878
WBGene00050648	0	21ur-2370
WBGene00050649	0	21ur-446
WBGene00050650	0	21ur-1587
WBGene00050651	0	21ur-4167
WBGene00050652	0	21ur-4746
WBGene00050653	0	21ur-4572
WBGene00050654	0	21ur-434
WBGene00050655	0	21ur-3637
WBGene00050656	0	21ur-4347
WBGene00050657	1	21ur-735
WBGene00050658	0	21ur-5098
WBGene00050659	0	21ur-1142
WBGene00050660	0	21ur-4979
WBGene00050661	0	21ur-2306
WBGene00050662	0	21ur-495
WBGene00050663	0	21ur-3701
WBGene00050664	0	21ur-1492
WBGene00050665	0	21ur-4689
WBGene00050666	0	21ur-1803
WBGene00050667	0	21ur-4598
WBGene00050668	0	21ur-625
WBGene00050669	0	21ur-4957
WBGene00050670	0	21ur-1061
WBGene00050671	0	21ur-4929
WBGene00050672	0	21ur-2095
WBGene00050673	0	21ur-3910
WBGene00050674	0	21ur-3033
WBGene00050675	0	21ur-3727
WBGene00050676	0	21ur-1720
WBGene00050677	0	21ur-1997
WBGene00050678	0	21ur-2745
WBGene00050679	0	21ur-3791
WBGene00050680	0	21ur-271
WBGene00050681	0	21ur-1614
WBGene00050682	0	21ur-4461
WBGene00050683	0	21ur-1709
WBGene00050684	0	21ur-405
WBGene00050685	0	21ur-1970
WBGene00050686	0	21ur-2116
WBGene00050687	0	21ur-1094
WBGene00050688	0	21ur-379
WBGene00050689	0	21ur-4564
WBGene00050690	0	21ur-16
WBGene00050691	0	21ur-1685
WBGene00050692	1	21ur-4005
WBGene00050693	0	21ur-4769
WBGene00050694	0	21ur-4703
WBGene00050695	0	21ur-4238
WBGene00050696	0	21ur-2730
WBGene00050697	0	21ur-4557
WBGene00050698	0	21ur-1281
WBGene00050699	0	21ur-1121
WBGene00050700	0	21ur-2574
WBGene00050701	0	21ur-1846
WBGene00050702	0	21ur-2432
WBGene00050703	0	21ur-1695
WBGene00050704	0	21ur-3519
WBGene00050705	0	21ur-4140
WBGene00050706	0	21ur-2793
WBGene00050707	0	21ur-5290
WBGene00050708	0	21ur-2010
WBGene00050709	0	21ur-3859
WBGene00050710	0	21ur-5322
WBGene00050711	0	21ur-5269
WBGene00050712	0	21ur-2781
WBGene00050713	0	21ur-4883
WBGene00050714	0	21ur-359
WBGene00050715	0	21ur-5084
WBGene00050716	0	21ur-1287
WBGene00050717	0	21ur-1432
WBGene00050718	0	21ur-3155
WBGene00050719	0	21ur-3198
WBGene00050720	0	21ur-4412
WBGene00050721	0	21ur-1459
WBGene00050722	0	21ur-4905
WBGene00050723	0	21ur-1518
WBGene00050724	0	21ur-3610
WBGene00050725	0	21ur-4866
WBGene00050726	0	21ur-4895
WBGene00050727	0	21ur-4894
WBGene00050728	0	21ur-5182
WBGene00050729	0	21ur-2478
WBGene00050730	0	21ur-4692
WBGene00050731	0	21ur-1573
WBGene00050732	0	21ur-450
WBGene00050733	0	21ur-5232
WBGene00050734	0	21ur-1027
WBGene00050735	0	21ur-2273
WBGene00050736	0	21ur-4697
WBGene00050737	0	21ur-3757
WBGene00050738	0	21ur-502
WBGene00050739	0	21ur-1717
WBGene00050740	0	21ur-2053
WBGene00050741	0	21ur-3459
WBGene00050742	0	21ur-3025
WBGene00050743	0	21ur-1510
WBGene00050744	0	21ur-348
WBGene00050745	0	21ur-831
WBGene00050746	0	21ur-1990
WBGene00050747	0	21ur-2523
WBGene00050748	0	21ur-659
WBGene00050749	0	21ur-2548
WBGene00050750	0	21ur-3394
WBGene00050751	0	21ur-5004
WBGene00050752	0	21ur-2754
WBGene00050753	0	21ur-652
WBGene00050754	0	21ur-3582
WBGene00050755	0	21ur-5390
WBGene00050756	0	21ur-1404
WBGene00050757	0	21ur-4294
WBGene00050758	0	21ur-922
WBGene00050759	0	21ur-2342
WBGene00050760	0	21ur-2989
WBGene00050761	0	21ur-1700
WBGene00050762	0	21ur-3760
WBGene00050763	0	21ur-5068
WBGene00050764	0	21ur-686
WBGene00050765	1	21ur-5311
WBGene00050766	0	21ur-1365
WBGene00050767	0	21ur-5130
WBGene00050768	0	21ur-5032
WBGene00050769	0	21ur-2689
WBGene00050770	0	21ur-79
WBGene00050771	0	21ur-2557
WBGene00050772	0	21ur-883
WBGene00050773	0	21ur-4507
WBGene00050774	0	21ur-4838
WBGene00050775	0	21ur-2214
WBGene00050776	0	21ur-334
WBGene00050777	0	21ur-5159
WBGene00050778	1	21ur-4964
WBGene00050779	0	21ur-4374
WBGene00050780	0	21ur-3442
WBGene00050781	0	21ur-5270
WBGene00050782	0	21ur-2365
WBGene00050783	0	21ur-2201
WBGene00050784	0	21ur-587
WBGene00050785	0	21ur-2178
WBGene00050786	0	21ur-1271
WBGene00050787	0	21ur-119
WBGene00050788	0	21ur-4941
WBGene00050789	0	21ur-4526
WBGene00050790	0	21ur-4777
WBGene00050791	0	21ur-2565
WBGene00050792	0	21ur-440
WBGene00050793	0	21ur-1980
WBGene00050794	0	21ur-748
WBGene00050795	0	21ur-2037
WBGene00050796	0	21ur-386
WBGene00050797	0	21ur-3504
WBGene00050798	0	21ur-5154
WBGene00050799	0	21ur-3691
WBGene00050800	0	21ur-1114
WBGene00050801	0	21ur-3051
WBGene00050802	0	21ur-1605
WBGene00050803	0	21ur-2542
WBGene00050804	0	21ur-4504
WBGene00050805	0	21ur-4333
WBGene00050806	0	21ur-5443
WBGene00050807	0	21ur-4516
WBGene00050808	0	21ur-3070
WBGene00050809	0	21ur-778
WBGene00050810	0	21ur-3177
WBGene00050811	0	21ur-4024
WBGene00050812	0	21ur-4492
WBGene00050813	0	21ur-891
WBGene00050814	0	21ur-2986
WBGene00050815	0	21ur-3991
WBGene00050816	0	21ur-4709
WBGene00050817	0	21ur-4583
WBGene00050818	0	21ur-1551
WBGene00050819	0	21ur-3841
WBGene00050820	0	21ur-5160
WBGene00050821	0	21ur-3234
WBGene00050822	0	21ur-2682
WBGene00050823	0	21ur-5039
WBGene00050824	0	21ur-1908
WBGene00050825	0	21ur-2545
WBGene00050826	0	21ur-4455
WBGene00050827	0	21ur-3483
WBGene00050828	0	21ur-3487
WBGene00050829	0	21ur-5405
WBGene00050830	0	21ur-2444
WBGene00050831	0	21ur-4533
WBGene00050832	0	21ur-3006
WBGene00050833	0	21ur-3278
WBGene00050834	0	21ur-4719
WBGene00050835	0	21ur-3461
WBGene00050836	0	21ur-1568
WBGene00050837	0	21ur-1890
WBGene00050838	0	21ur-4252
WBGene00050839	0	21ur-339
WBGene00050840	0	21ur-1597
WBGene00050841	0	21ur-317
WBGene00050842	0	21ur-4034
WBGene00050843	0	21ur-5219
WBGene00050844	0	21ur-3402
WBGene00050845	0	21ur-3514
WBGene00050846	0	21ur-1733
WBGene00050847	0	21ur-952
WBGene00050848	0	21ur-5381
WBGene00050849	0	21ur-5422
WBGene00050850	0	21ur-3961
WBGene00050851	0	21ur-2770
WBGene00050852	0	21ur-2138
WBGene00050853	0	21ur-4218
WBGene00050854	0	21ur-1520
WBGene00050855	0	21ur-671
WBGene00050856	0	21ur-1215
WBGene00050857	0	21ur-3116
WBGene00050858	0	21ur-3063
WBGene00050859	0	21ur-3263
WBGene00050860	0	21ur-4211
WBGene00050861	0	21ur-3412
WBGene00050862	0	21ur-5288
WBGene00050863	0	21ur-1576
WBGene00050864	0	21ur-3508
WBGene00050865	0	21ur-4862
WBGene00050866	0	21ur-326
WBGene00050867	0	21ur-979
WBGene00050868	0	21ur-5023
WBGene00050869	0	21ur-2916
WBGene00050870	1	21ur-4922
WBGene00050871	0	21ur-5108
WBGene00050873	0	21ur-1607
WBGene00050874	0	21ur-1635
WBGene00050875	1	bah-1
WBGene00050878	7	Y71A12C.3
WBGene00050879	0	D1081.11
